X [ m ], Y [ m ], Z [ m ], Temperature [ K ], Velocity [ m s^-1 ], Velocity w [ m s^-1 ]
0.0000000000,0.0150154503,0.0479932986,300.5860595700,0.1445695162,0.1445518285
0.0000000000,0.0150314663,0.0479932986,300.5579223600,0.1412499696,0.1412346512
0.0000000000,0.0150474822,0.0479932986,300.5297546400,0.1379305273,0.1379174739
0.0000000000,0.0150634982,0.0479932986,300.5016479500,0.1346112341,0.1346002966
0.0000000000,0.0150795141,0.0479932986,300.4734802200,0.1312920600,0.1312830895
0.0000000000,0.0150955301,0.0479932986,300.4451599100,0.1279394478,0.1279322803
0.0000000000,0.0151115460,0.0479932986,300.4169921900,0.1245970801,0.1245915368
0.0000000000,0.0151275620,0.0479932986,300.3888244600,0.1212461516,0.1212420464
0.0000000000,0.0151435779,0.0479932986,300.3601684600,0.1178285182,0.1178256795
0.0000000000,0.0151595939,0.0479932986,300.3315429700,0.1144111082,0.1144093201
0.0000000000,0.0151756098,0.0479932986,300.3038635300,0.1112880409,0.1112871245
0.0000000000,0.0151916258,0.0479932986,300.2772216800,0.1084285677,0.1084282547
0.0000000000,0.0152076418,0.0479932986,300.2495422400,0.1054647192,0.1054646596
0.0000000000,0.0152236577,0.0479932986,300.2228393600,0.1026718244,0.1026715785
0.0000000000,0.0152396737,0.0479932986,300.1961669900,0.0998956487,0.0998947248
0.0000000000,0.0152556896,0.0479932986,300.1694946300,0.0971199945,0.0971178710
0.0000000000,0.0152717056,0.0479932986,300.1428833000,0.0943449140,0.0943410248
0.0000000000,0.0152877215,0.0479932986,300.1162109400,0.0915704444,0.0915641636
0.0000000000,0.0153037375,0.0479932986,300.0895690900,0.0887966827,0.0887873247
0.0000000000,0.0153197534,0.0479932986,300.0628967300,0.0860236436,0.0860104710
0.0000000000,0.0153357694,0.0479932986,300.0362548800,0.0832514241,0.0832336098
0.0000000000,0.0153517853,0.0479932986,300.0107421900,0.0807803944,0.0807569921
0.0000000000,0.0153678013,0.0479932986,299.9852294900,0.0783236399,0.0782936513
0.0000000000,0.0153838173,0.0479932986,299.9607849100,0.0761144385,0.0760765299
0.0000000000,0.0153998332,0.0479932986,299.9364624000,0.0739425570,0.0738954619
0.0000000000,0.0154158492,0.0479932986,299.9122009300,0.0717720315,0.0717144087
0.0000000000,0.0154318651,0.0479932986,299.8879089400,0.0696029589,0.0695333481
0.0000000000,0.0154478811,0.0479932986,299.8636169400,0.0674354956,0.0673522875
0.0000000000,0.0154638970,0.0479932986,299.8393249500,0.0652698055,0.0651712343
0.0000000000,0.0154799130,0.0479932986,299.8150634800,0.0631060526,0.0629901737
0.0000000000,0.0154959289,0.0479932986,299.7907409700,0.0609444641,0.0608091205
0.0000000000,0.0155119449,0.0479932986,299.7664489700,0.0587852597,0.0586280599
0.0000000000,0.0155279608,0.0479932986,299.7421264600,0.0566287227,0.0564470030
0.0000000000,0.0155439768,0.0479932986,299.7180481000,0.0545074940,0.0542986132
0.0000000000,0.0155599928,0.0479932986,299.6960144000,0.0527567863,0.0525191724
0.0000000000,0.0155760087,0.0479932986,299.6749877900,0.0512215644,0.0509530976
0.0000000000,0.0155920247,0.0479932986,299.6539306600,0.0496893823,0.0493870154
0.0000000000,0.0156080406,0.0479932986,299.6328735400,0.0481605344,0.0478209332
0.0000000000,0.0156240566,0.0479932986,299.6115722700,0.0466020554,0.0462209657
0.0000000000,0.0156400725,0.0479932986,299.5903015100,0.0450524725,0.0446258187
0.0000000000,0.0156560894,0.0479932986,299.5690307600,0.0435074046,0.0430305786
0.0000000000,0.0156721063,0.0479932986,299.5477294900,0.0419674292,0.0414353274
0.0000000000,0.0156881232,0.0479932986,299.5264892600,0.0404331498,0.0398400836
0.0000000000,0.0157041401,0.0479932986,299.5051879900,0.0389052369,0.0382448398
0.0000000000,0.0157201570,0.0479932986,299.4838867200,0.0373844653,0.0366495922
0.0000000000,0.0157361738,0.0479932986,299.4626159700,0.0358717553,0.0350543521
0.0000000000,0.0157521907,0.0479932986,299.4413452100,0.0343681537,0.0334591083
0.0000000000,0.0157682076,0.0479932986,299.4216918900,0.0331312157,0.0321287215
0.0000000000,0.0157842245,0.0479932986,299.4020080600,0.0319546126,0.0308494493
0.0000000000,0.0158002414,0.0479932986,299.3822937000,0.0307931881,0.0295750834
0.0000000000,0.0158162583,0.0479932986,299.3625793500,0.0296430588,0.0283007175
0.0000000000,0.0158322752,0.0479932986,299.3428344700,0.0285055842,0.0270263497
0.0000000000,0.0158482920,0.0479932986,299.3247985800,0.0275736097,0.0259588771
0.0000000000,0.0158643089,0.0479932986,299.3076171900,0.0267562307,0.0250030681
0.0000000000,0.0158803258,0.0479932986,299.2904663100,0.0259503219,0.0240472574
0.0000000000,0.0158963427,0.0479932986,299.2732543900,0.0251569916,0.0230914466
0.0000000000,0.0159123596,0.0479932986,299.2561035200,0.0243774671,0.0221356377
0.0000000000,0.0159283765,0.0479932986,299.2389221200,0.0236131120,0.0211798288
0.0000000000,0.0159443934,0.0479932986,299.2217407200,0.0228264108,0.0201850533
0.0000000000,0.0159604102,0.0479932986,299.2045288100,0.0220571719,0.0191887543
0.0000000000,0.0159764271,0.0479932986,299.1874084500,0.0213190019,0.0182046257
0.0000000000,0.0159924440,0.0479932986,299.1708068800,0.0206580386,0.0172911976
0.0000000000,0.0160084609,0.0479932986,299.1553649900,0.0200881679,0.0164792519
0.0000000000,0.0160244778,0.0479932986,299.1408691400,0.0196444653,0.0158072747
0.0000000000,0.0160404947,0.0479932986,299.1264038100,0.0192156248,0.0151352976
0.0000000000,0.0160565116,0.0479932986,299.1119384800,0.0188026689,0.0144633204
0.0000000000,0.0160725284,0.0479932986,299.0975036600,0.0184072983,0.0137921982
0.0000000000,0.0160885453,0.0479932986,299.0827636700,0.0180153400,0.0130994758
0.0000000000,0.0161045622,0.0479932986,299.0679931600,0.0176446270,0.0124081764
0.0000000000,0.0161205791,0.0479932986,299.0532836900,0.0172954276,0.0117168780
0.0000000000,0.0161365960,0.0479932986,299.0385131800,0.0169690698,0.0110255787
0.0000000000,0.0161526129,0.0479932986,299.0237731900,0.0166668948,0.0103342794
0.0000000000,0.0161686298,0.0479932986,299.0090332000,0.0163902435,0.0096429801
0.0000000000,0.0161846466,0.0479932986,298.9945373500,0.0161544420,0.0089798793
0.0000000000,0.0162006635,0.0479932986,298.9817810100,0.0160662886,0.0085828220
0.0000000000,0.0162166804,0.0479932986,298.9692688000,0.0159756783,0.0081748087
0.0000000000,0.0162326973,0.0479932986,298.9575195300,0.0158744678,0.0077638747
0.0000000000,0.0162487142,0.0479932986,298.9457397500,0.0157842301,0.0073529398
0.0000000000,0.0162647311,0.0479932986,298.9339904800,0.0157051589,0.0069420049
0.0000000000,0.0162807480,0.0479932986,298.9222412100,0.0156374220,0.0065310709
0.0000000000,0.0162967648,0.0479932986,298.9104614300,0.0155811645,0.0061201360
0.0000000000,0.0163127817,0.0479932986,298.8986816400,0.0155365206,0.0057087569
0.0000000000,0.0163287986,0.0479932986,298.8868103000,0.0155036636,0.0052962741
0.0000000000,0.0163448155,0.0479932986,298.8749389600,0.0154826799,0.0048837913
0.0000000000,0.0163608324,0.0479932986,298.8630676300,0.0154736182,0.0044713090
0.0000000000,0.0163768493,0.0479932986,298.8521423300,0.0154788587,0.0041549345
0.0000000000,0.0163928662,0.0479932986,298.8416137700,0.0154920341,0.0038840030
0.0000000000,0.0164088830,0.0479932986,298.8316650400,0.0155007541,0.0036338305
0.0000000000,0.0164248999,0.0479932986,298.8222045900,0.0155030238,0.0033909427
0.0000000000,0.0164409168,0.0479932986,298.8127441400,0.0155093195,0.0031480545
0.0000000000,0.0164569337,0.0479932986,298.8032226600,0.0155196358,0.0029051665
0.0000000000,0.0164729506,0.0479932986,298.7935180700,0.0155342165,0.0026473259
0.0000000000,0.0164889675,0.0479932986,298.7837829600,0.0155534018,0.0023866864
0.0000000000,0.0165049843,0.0479932986,298.7739868200,0.0155771719,0.0021260467
0.0000000000,0.0165210012,0.0479932986,298.7642211900,0.0156055074,0.0018654071
0.0000000000,0.0165370181,0.0479932986,298.7544555700,0.0156383850,0.0016047675
0.0000000000,0.0165530350,0.0479932986,298.7454834000,0.0156603362,0.0013970581
0.0000000000,0.0165690519,0.0479932986,298.7376098600,0.0156632420,0.0012619495
0.0000000000,0.0165850688,0.0479932986,298.7297363300,0.0156673305,0.0011268409
0.0000000000,0.0166010857,0.0479932986,298.7218322800,0.0156725924,0.0009917323
0.0000000000,0.0166171025,0.0479932986,298.7139282200,0.0156790297,0.0008566236
0.0000000000,0.0166331194,0.0479932986,298.7059326200,0.0156846512,0.0007362643
0.0000000000,0.0166491363,0.0479932986,298.6983642600,0.0156784896,0.0006115124
0.0000000000,0.0166651532,0.0479932986,298.6912841800,0.0156631842,0.0004820055
0.0000000000,0.0166811701,0.0479932986,298.6842041000,0.0156489406,0.0003524987
0.0000000000,0.0166971870,0.0479932986,298.6770935100,0.0156357661,0.0002229919
0.0000000000,0.0167132039,0.0479932986,298.6700439500,0.0156236626,0.0000934850
0.0000000000,0.0167292207,0.0479932986,298.6629333500,0.0156126302,-0.0000360218
0.0000000000,0.0167452376,0.0479932986,298.6560363800,0.0155909490,-0.0001445038
0.0000000000,0.0167612545,0.0479932986,298.6494445800,0.0155613385,-0.0002392891
0.0000000000,0.0167772714,0.0479932986,298.6427307100,0.0155323073,-0.0003340744
0.0000000000,0.0167932883,0.0479932986,298.6360473600,0.0155038675,-0.0004288597
0.0000000000,0.0168093052,0.0479932986,298.6293945300,0.0154760154,-0.0005236451
0.0000000000,0.0168253221,0.0479932986,298.6228637700,0.0154417213,-0.0006071773
0.0000000000,0.0168413389,0.0479932986,298.6169433600,0.0153856529,-0.0006553621
0.0000000000,0.0168573558,0.0479932986,298.6113281300,0.0153285628,-0.0007191153
0.0000000000,0.0168733727,0.0479932986,298.6058349600,0.0152712008,-0.0007907407
0.0000000000,0.0168893896,0.0479932986,298.6003112800,0.0152142011,-0.0008623662
0.0000000000,0.0169054065,0.0479932986,298.5948486300,0.0151575729,-0.0009339916
0.0000000000,0.0169214234,0.0479932986,298.5892944300,0.0151013173,-0.0010056170
0.0000000000,0.0169374403,0.0479932986,298.5837707500,0.0150454408,-0.0010772425
0.0000000000,0.0169534571,0.0479932986,298.5784912100,0.0149828568,-0.0011428107
0.0000000000,0.0169694740,0.0479932986,298.5736084000,0.0149048362,-0.0011949507
0.0000000000,0.0169854909,0.0479932986,298.5687561000,0.0148270465,-0.0012470905
0.0000000000,0.0170015078,0.0479932986,298.5639038100,0.0147494925,-0.0012992306
0.0000000000,0.0170175247,0.0479932986,298.5590515100,0.0146721751,-0.0013513705
0.0000000000,0.0170335416,0.0479932986,298.5541076700,0.0145960599,-0.0014063929
0.0000000000,0.0170495585,0.0479932986,298.5492553700,0.0145188747,-0.0014609764
0.0000000000,0.0170655753,0.0479932986,298.5448913600,0.0144325662,-0.0015097718
0.0000000000,0.0170815922,0.0479932986,298.5405578600,0.0143464906,-0.0015585670
0.0000000000,0.0170976091,0.0479932986,298.5361938500,0.0142606534,-0.0016073623
0.0000000000,0.0171136260,0.0479932986,298.5318603500,0.0141750593,-0.0016561574
0.0000000000,0.0171296429,0.0479932986,298.5274963400,0.0140897129,-0.0017049526
0.0000000000,0.0171456598,0.0479932986,298.5231628400,0.0140046189,-0.0017537477
0.0000000000,0.0171616767,0.0479932986,298.5187683100,0.0139197819,-0.0018025431
0.0000000000,0.0171776935,0.0479932986,298.5149536100,0.0138315512,-0.0018517252
0.0000000000,0.0171937104,0.0479932986,298.5111694300,0.0137434276,-0.0019009248
0.0000000000,0.0172097273,0.0479932986,298.5073547400,0.0136555843,-0.0019501243
0.0000000000,0.0172257442,0.0479932986,298.5035095200,0.0135681545,-0.0019991596
0.0000000000,0.0172417611,0.0479932986,298.4997253400,0.0134733701,-0.0020418847
0.0000000000,0.0172577780,0.0479932986,298.4960632300,0.0133771347,-0.0020837002
0.0000000000,0.0172737949,0.0479932986,298.4925537100,0.0132783176,-0.0021246197
0.0000000000,0.0172898117,0.0479932986,298.4888916000,0.0131796673,-0.0021666496
0.0000000000,0.0173058286,0.0479932986,298.4853210400,0.0130812814,-0.0022086794
0.0000000000,0.0173218455,0.0479932986,298.4817199700,0.0129831675,-0.0022507098
0.0000000000,0.0173378624,0.0479932986,298.4781189000,0.0128853302,-0.0022927397
0.0000000000,0.0173538793,0.0479932986,298.4747924800,0.0127904369,-0.0023352383
0.0000000000,0.0173698962,0.0479932986,298.4716491700,0.0126977740,-0.0023780791
0.0000000000,0.0173859131,0.0479932986,298.4685058600,0.0126054082,-0.0024209195
0.0000000000,0.0174019299,0.0479932986,298.4653930700,0.0125133442,-0.0024637606
0.0000000000,0.0174179468,0.0479932986,298.4622802700,0.0124215893,-0.0025066012
0.0000000000,0.0174339637,0.0479932986,298.4591369600,0.0123301493,-0.0025494418
0.0000000000,0.0174499806,0.0479932986,298.4559936500,0.0122390315,-0.0025922826
0.0000000000,0.0174659975,0.0479932986,298.4528808600,0.0121482452,-0.0026351232
0.0000000000,0.0174820144,0.0479932986,298.4497680700,0.0120550534,-0.0026767943
0.0000000000,0.0174980313,0.0479932986,298.4469299300,0.0119509008,-0.0027130700
0.0000000000,0.0175140481,0.0479932986,298.4441223100,0.0118512660,-0.0027497138
0.0000000000,0.0175300650,0.0479932986,298.4415893600,0.0117574483,-0.0027866825
0.0000000000,0.0175460819,0.0479932986,298.4389648400,0.0116624255,-0.0028237430
0.0000000000,0.0175620988,0.0479932986,298.4363403300,0.0115677314,-0.0028608036
0.0000000000,0.0175781157,0.0479932986,298.4337158200,0.0114726592,-0.0028977173
0.0000000000,0.0175941326,0.0479932986,298.4310302700,0.0113756955,-0.0029341714
0.0000000000,0.0176101495,0.0479932986,298.4283142100,0.0112790866,-0.0029706252
0.0000000000,0.0176261663,0.0479932986,298.4255981400,0.0111828418,-0.0030070790
0.0000000000,0.0176421832,0.0479932986,298.4229126000,0.0110869706,-0.0030435331
0.0000000000,0.0176582001,0.0479932986,298.4202575700,0.0109914849,-0.0030799869
0.0000000000,0.0176742170,0.0479932986,298.4175415000,0.0108963922,-0.0031164410
0.0000000000,0.0176902339,0.0479932986,298.4150695800,0.0108077722,-0.0031511567
0.0000000000,0.0177062508,0.0479932986,298.4126586900,0.0107207233,-0.0031855274
0.0000000000,0.0177222677,0.0479932986,298.4103393600,0.0106304279,-0.0032189128
0.0000000000,0.0177382845,0.0479932986,298.4079895000,0.0105398204,-0.0032521095
0.0000000000,0.0177543014,0.0479932986,298.4056701700,0.0104496060,-0.0032853063
0.0000000000,0.0177703183,0.0479932986,298.4033508300,0.0103597930,-0.0033185035
0.0000000000,0.0177863352,0.0479932986,298.4010314900,0.0102703916,-0.0033517003
0.0000000000,0.0178023521,0.0479932986,298.3986816400,0.0101813348,-0.0033854623
0.0000000000,0.0178183690,0.0479932986,298.3962707500,0.0100927018,-0.0034193783
0.0000000000,0.0178343859,0.0479932986,298.3938903800,0.0100045241,-0.0034532940
0.0000000000,0.0178504027,0.0479932986,298.3917236300,0.0099210115,-0.0034829681
0.0000000000,0.0178664196,0.0479932986,298.3895568800,0.0098385569,-0.0035119741
0.0000000000,0.0178824365,0.0479932986,298.3874206500,0.0097568678,-0.0035402267
0.0000000000,0.0178984534,0.0479932986,298.3853149400,0.0096757067,-0.0035682088
0.0000000000,0.0179144703,0.0479932986,298.3831787100,0.0095949452,-0.0035961908
0.0000000000,0.0179304872,0.0479932986,298.3811035200,0.0095145945,-0.0036241731
0.0000000000,0.0179465041,0.0479932986,298.3789672900,0.0094346646,-0.0036521549
0.0000000000,0.0179625209,0.0479932986,298.3768310500,0.0093551660,-0.0036801370
0.0000000000,0.0179785378,0.0479932986,298.3747253400,0.0092761107,-0.0037081190
0.0000000000,0.0179945547,0.0479932986,298.3726806600,0.0091954917,-0.0037368478
0.0000000000,0.0180105716,0.0479932986,298.3707580600,0.0091184303,-0.0037617404
0.0000000000,0.0180265885,0.0479932986,298.3689270000,0.0090438481,-0.0037840554
0.0000000000,0.0180426054,0.0479932986,298.3670043900,0.0089669367,-0.0038061622
0.0000000000,0.0180586223,0.0479932986,298.3650512700,0.0088897310,-0.0038282154
0.0000000000,0.0180746391,0.0479932986,298.3631591800,0.0088129472,-0.0038502687
0.0000000000,0.0180906560,0.0479932986,298.3612670900,0.0087365955,-0.0038723219
0.0000000000,0.0181066729,0.0479932986,298.3593139600,0.0086606126,-0.0038951212
0.0000000000,0.0181226898,0.0479932986,298.3573608400,0.0085850684,-0.0039182478
0.0000000000,0.0181387067,0.0479932986,298.3554077100,0.0085100103,-0.0039413748
0.0000000000,0.0181547236,0.0479932986,298.3534545900,0.0084355092,-0.0039641503
0.0000000000,0.0181707405,0.0479932986,298.3514709500,0.0083624907,-0.0039805365
0.0000000000,0.0181867573,0.0479932986,298.3495178200,0.0082898755,-0.0039969231
0.0000000000,0.0182027742,0.0479932986,298.3476562500,0.0082180370,-0.0040139724
0.0000000000,0.0182187911,0.0479932986,298.3458862300,0.0081487857,-0.0040295380
0.0000000000,0.0182348080,0.0479932986,298.3441772500,0.0080802785,-0.0040448043
0.0000000000,0.0182508249,0.0479932986,298.3424377400,0.0080121756,-0.0040600705
0.0000000000,0.0182668418,0.0479932986,298.3406982400,0.0079444861,-0.0040753358
0.0000000000,0.0182828587,0.0479932986,298.3389892600,0.0078772223,-0.0040906016
0.0000000000,0.0182988755,0.0479932986,298.3372497600,0.0078103938,-0.0041058674
0.0000000000,0.0183148924,0.0479932986,298.3355102500,0.0077440124,-0.0041211331
0.0000000000,0.0183309093,0.0479932986,298.3337707500,0.0076773386,-0.0041340389
0.0000000000,0.0183469262,0.0479932986,298.3320312500,0.0076102451,-0.0041443249
0.0000000000,0.0183629431,0.0479932986,298.3302307100,0.0075424490,-0.0041537993
0.0000000000,0.0183789600,0.0479932986,298.3285522500,0.0074765394,-0.0041630324
0.0000000000,0.0183949769,0.0479932986,298.3269043000,0.0074110380,-0.0041722660
0.0000000000,0.0184109937,0.0479932986,298.3252258300,0.0073459675,-0.0041807676
0.0000000000,0.0184270106,0.0479932986,298.3235778800,0.0072813141,-0.0041891700
0.0000000000,0.0184430275,0.0479932986,298.3218383800,0.0072170850,-0.0041975710
0.0000000000,0.0184590444,0.0479932986,298.3201904300,0.0071532940,-0.0042059729
0.0000000000,0.0184750613,0.0479932986,298.3185119600,0.0070899487,-0.0042143739
0.0000000000,0.0184910782,0.0479932986,298.3168335000,0.0070259371,-0.0042157606
0.0000000000,0.0185070951,0.0479932986,298.3151245100,0.0069622435,-0.0042169630
0.0000000000,0.0185231119,0.0479932986,298.3134765600,0.0068994584,-0.0042183045
0.0000000000,0.0185391288,0.0479932986,298.3118896500,0.0068388996,-0.0042201178
0.0000000000,0.0185551457,0.0479932986,298.3103942900,0.0067787026,-0.0042219316
0.0000000000,0.0185711626,0.0479932986,298.3088378900,0.0067188749,-0.0042237449
0.0000000000,0.0185871795,0.0479932986,298.3072509800,0.0066594272,-0.0042255581
0.0000000000,0.0186031964,0.0479932986,298.3057251000,0.0066003716,-0.0042273719
0.0000000000,0.0186192133,0.0479932986,298.3041381800,0.0065417155,-0.0042291852
0.0000000000,0.0186352301,0.0479932986,298.3025817900,0.0064826636,-0.0042307884
0.0000000000,0.0186512470,0.0479932986,298.3010253900,0.0064220577,-0.0042265952
0.0000000000,0.0186672639,0.0479932986,298.2994384800,0.0063619446,-0.0042199036
0.0000000000,0.0186832808,0.0479932986,298.2979431200,0.0063027525,-0.0042140307
0.0000000000,0.0186992977,0.0479932986,298.2964172400,0.0062438841,-0.0042081582
0.0000000000,0.0187153146,0.0479932986,298.2948913600,0.0061853486,-0.0042022858
0.0000000000,0.0187313315,0.0479932986,298.2933960000,0.0061271568,-0.0041964133
0.0000000000,0.0187473483,0.0479932986,298.2918701200,0.0060693175,-0.0041905413
0.0000000000,0.0187633652,0.0479932986,298.2903747600,0.0060126102,-0.0041848449
0.0000000000,0.0187793821,0.0479932986,298.2889099100,0.0059563993,-0.0041791787
0.0000000000,0.0187953990,0.0479932986,298.2874145500,0.0059005623,-0.0041735126
0.0000000000,0.0188114159,0.0479932986,298.2859191900,0.0058443812,-0.0041661826
0.0000000000,0.0188274328,0.0479932986,298.2844238300,0.0057856338,-0.0041522575
0.0000000000,0.0188434497,0.0479932986,298.2828979500,0.0057271672,-0.0041383314
0.0000000000,0.0188594665,0.0479932986,298.2813720700,0.0056689926,-0.0041244063
0.0000000000,0.0188754834,0.0479932986,298.2798767100,0.0056111175,-0.0041104807
0.0000000000,0.0188915003,0.0479932986,298.2783813500,0.0055535519,-0.0040965551
0.0000000000,0.0189075172,0.0479932986,298.2769775400,0.0055000898,-0.0040843561
0.0000000000,0.0189235341,0.0479932986,298.2755737300,0.0054471679,-0.0040722648
0.0000000000,0.0189395510,0.0479932986,298.2742004400,0.0053943447,-0.0040597892
0.0000000000,0.0189555679,0.0479932986,298.2727966300,0.0053408165,-0.0040454930
0.0000000000,0.0189715847,0.0479932986,298.2714233400,0.0052875881,-0.0040311962
0.0000000000,0.0189876016,0.0479932986,298.2699890100,0.0052346685,-0.0040168995
0.0000000000,0.0190036185,0.0479932986,298.2685852100,0.0051820688,-0.0040026028
0.0000000000,0.0190196354,0.0479932986,298.2671814000,0.0051274332,-0.0039835637
0.0000000000,0.0190356523,0.0479932986,298.2657470700,0.0050720531,-0.0039625214
0.0000000000,0.0190516692,0.0479932986,298.2643127400,0.0050169216,-0.0039414796
0.0000000000,0.0190676861,0.0479932986,298.2629089400,0.0049620462,-0.0039204378
0.0000000000,0.0190837029,0.0479932986,298.2614440900,0.0049057459,-0.0038982916
0.0000000000,0.0190997198,0.0479932986,298.2600708000,0.0048518335,-0.0038750432
0.0000000000,0.0191157367,0.0479932986,298.2586975100,0.0047964174,-0.0038505867
0.0000000000,0.0191317536,0.0479932986,298.2572937000,0.0047412347,-0.0038261302
0.0000000000,0.0191477705,0.0479932986,298.2558593800,0.0046862937,-0.0038016739
0.0000000000,0.0191637874,0.0479932986,298.2545166000,0.0046316031,-0.0037772174
0.0000000000,0.0191798043,0.0479932986,298.2531127900,0.0045780926,-0.0037535587
0.0000000000,0.0191958211,0.0479932986,298.2518310500,0.0045287819,-0.0037333032
0.0000000000,0.0192118380,0.0479932986,298.2504882800,0.0044776378,-0.0037095470
0.0000000000,0.0192278549,0.0479932986,298.2491760300,0.0044263322,-0.0036851254
0.0000000000,0.0192438718,0.0479932986,298.2478637700,0.0043744934,-0.0036602463
0.0000000000,0.0192598887,0.0479932986,298.2464904800,0.0043215714,-0.0036332135
0.0000000000,0.0192759056,0.0479932986,298.2452087400,0.0042672162,-0.0036026672
0.0000000000,0.0192919225,0.0479932986,298.2438659700,0.0042130519,-0.0035721213
0.0000000000,0.0193079393,0.0479932986,298.2425537100,0.0041590845,-0.0035415748
0.0000000000,0.0193239562,0.0479932986,298.2411804200,0.0041053230,-0.0035110288
0.0000000000,0.0193399731,0.0479932986,298.2398681600,0.0040517752,-0.0034804828
0.0000000000,0.0193559900,0.0479932986,298.2385253900,0.0039984491,-0.0034499362
0.0000000000,0.0193720069,0.0479932986,298.2371826200,0.0039453548,-0.0034193899
0.0000000000,0.0193880238,0.0479932986,298.2358703600,0.0038925011,-0.0033888440
0.0000000000,0.0194040407,0.0479932986,298.2345886200,0.0038403657,-0.0033569760
0.0000000000,0.0194200575,0.0479932986,298.2332153300,0.0037847045,-0.0033212528
0.0000000000,0.0194360744,0.0479932986,298.2318725600,0.0037292396,-0.0032855298
0.0000000000,0.0194520913,0.0479932986,298.2304992700,0.0036739786,-0.0032498066
0.0000000000,0.0194681082,0.0479932986,298.2292175300,0.0036199805,-0.0032123171
0.0000000000,0.0194841251,0.0479932986,298.2279357900,0.0035660940,-0.0031748763
0.0000000000,0.0195001420,0.0479932986,298.2266540500,0.0035123557,-0.0031374358
0.0000000000,0.0195161588,0.0479932986,298.2254028300,0.0034587728,-0.0030999950
0.0000000000,0.0195321757,0.0479932986,298.2240905800,0.0034053526,-0.0030625544
0.0000000000,0.0195481926,0.0479932986,298.2228088400,0.0033521019,-0.0030251134
0.0000000000,0.0195642095,0.0479932986,298.2215271000,0.0032990302,-0.0029876726
0.0000000000,0.0195802264,0.0479932986,298.2202453600,0.0032461460,-0.0029502318
0.0000000000,0.0195962433,0.0479932986,298.2189941400,0.0031928543,-0.0029118818
0.0000000000,0.0196122602,0.0479932986,298.2177124000,0.0031392439,-0.0028727704
0.0000000000,0.0196282770,0.0479932986,298.2164611800,0.0030888519,-0.0028362859
0.0000000000,0.0196442939,0.0479932986,298.2152099600,0.0030339239,-0.0027929472
0.0000000000,0.0196603108,0.0479932986,298.2139587400,0.0029788085,-0.0027492221
0.0000000000,0.0196763277,0.0479932986,298.2126770000,0.0029238067,-0.0027054967
0.0000000000,0.0196923446,0.0479932986,298.2114563000,0.0028689848,-0.0026618429
0.0000000000,0.0197083615,0.0479932986,298.2101745600,0.0028147213,-0.0026187068
0.0000000000,0.0197243784,0.0479932986,298.2089233400,0.0027605989,-0.0025755710
0.0000000000,0.0197403952,0.0479932986,298.2076721200,0.0027066248,-0.0025324349
0.0000000000,0.0197564121,0.0479932986,298.2064209000,0.0026528083,-0.0024892988
0.0000000000,0.0197724290,0.0479932986,298.2051696800,0.0025991602,-0.0024461630
0.0000000000,0.0197884459,0.0479932986,298.2039184600,0.0025458666,-0.0024030190
0.0000000000,0.0198044628,0.0479932986,298.2027282700,0.0024947263,-0.0023597875
0.0000000000,0.0198204797,0.0479932986,298.2015380900,0.0024436852,-0.0023165559
0.0000000000,0.0198364966,0.0479932986,298.2003479000,0.0023911025,-0.0022716976
0.0000000000,0.0198525134,0.0479932986,298.1991272000,0.0023377403,-0.0022259622
0.0000000000,0.0198685303,0.0479932986,298.1979370100,0.0022844942,-0.0021802271
0.0000000000,0.0198845472,0.0479932986,298.1967163100,0.0022313716,-0.0021344917
0.0000000000,0.0199005641,0.0479932986,298.1954956100,0.0021783821,-0.0020887563
0.0000000000,0.0199165810,0.0479932986,298.1942443800,0.0021228339,-0.0020401196
0.0000000000,0.0199325979,0.0479932986,298.1929931600,0.0020671343,-0.0019911758
0.0000000000,0.0199486148,0.0479932986,298.1918029800,0.0020111534,-0.0019404992
0.0000000000,0.0199646316,0.0479932986,298.1905517600,0.0019551469,-0.0018894238
0.0000000000,0.0199806485,0.0479932986,298.1893920900,0.0018992111,-0.0018383486
0.0000000000,0.0199966654,0.0479932986,298.1881713900,0.0018433518,-0.0017872732
0.0000000000,0.0200126823,0.0479932986,298.1869506800,0.0017875768,-0.0017361980
0.0000000000,0.0200286992,0.0479932986,298.1857605000,0.0017319792,-0.0016850128
0.0000000000,0.0200447161,0.0479932986,298.1845397900,0.0016764750,-0.0016338206
0.0000000000,0.0200607330,0.0479932986,298.1833496100,0.0016210676,-0.0015826282
0.0000000000,0.0200767498,0.0479932986,298.1821594200,0.0015674210,-0.0015331663
0.0000000000,0.0200927667,0.0479932986,298.1810302700,0.0015159140,-0.0014848404
0.0000000000,0.0201087836,0.0479932986,298.1798400900,0.0014611684,-0.0014328251
0.0000000000,0.0201248005,0.0479932986,298.1786499000,0.0014064712,-0.0013808098
0.0000000000,0.0201408174,0.0479932986,298.1775207500,0.0013518282,-0.0013287945
0.0000000000,0.0201568343,0.0479932986,298.1763000500,0.0012972461,-0.0012767791
0.0000000000,0.0201728512,0.0479932986,298.1751098600,0.0012419450,-0.0012240028
0.0000000000,0.0201888680,0.0479932986,298.1739502000,0.0011863823,-0.0011708962
0.0000000000,0.0202048849,0.0479932986,298.1727600100,0.0011309126,-0.0011177897
0.0000000000,0.0202209018,0.0479932986,298.1716003400,0.0010757747,-0.0010643358
