X [ m ], Y [ m ], Z [ m ], Temperature [ K ], Velocity [ m s^-1 ], Velocity w [ m s^-1 ]
0,0.018202774,0.047993299,298.326294,0.009788564,-0.004982811
0,0.018218791,0.047993299,298.3247376,0.009698368,-0.00498809
0,0.018234808,0.047993299,298.3232422,0.009609135,-0.004993238
0,0.018250825,0.047993299,298.3217163,0.009520279,-0.004998387
0,0.018266842,0.047993299,298.3201599,0.009431811,-0.005003535
0,0.018282859,0.047993299,298.318634,0.009343742,-0.005008683
0,0.018298876,0.047993299,298.3170776,0.009256084,-0.005013831
0,0.018314892,0.047993299,298.3155518,0.009168847,-0.00501898
0,0.018330909,0.047993299,298.3140564,0.009081365,-0.005021413
0,0.018346926,0.047993299,298.3125,0.00899352,-0.005020831
0,0.018362943,0.047993299,298.3108826,0.0089046,-0.005018954
0,0.01837896,0.047993299,298.3094177,0.008819097,-0.00501839
0,0.018394977,0.047993299,298.3079224,0.00873398,-0.005017827
0,0.018410994,0.047993299,298.3064575,0.008649228,-0.005016317
0,0.018427011,0.047993299,298.3049927,0.008564865,-0.005014678
0,0.018443028,0.047993299,298.3034973,0.008480906,-0.005013038
0,0.018459044,0.047993299,298.302002,0.00839736,-0.005011398
0,0.018475061,0.047993299,298.3005371,0.008314244,-0.005009758
0,0.018491078,0.047993299,298.2990723,0.008231225,-0.005000548
0,0.018507095,0.047993299,298.2975464,0.00814852,-0.004991141
0,0.018523112,0.047993299,298.2960815,0.008067079,-0.004982228
0,0.018539129,0.047993299,298.2947083,0.007989142,-0.004975
0,0.018555146,0.047993299,298.2933044,0.007911551,-0.004967772
0,0.018571163,0.047993299,298.2919617,0.007834318,-0.004960544
0,0.01858718,0.047993299,298.2905579,0.007757452,-0.004953316
0,0.018603196,0.047993299,298.2891846,0.007680966,-0.004946088
0,0.018619213,0.047993299,298.2878113,0.007604871,-0.00493886
0,0.01863523,0.047993299,298.2864075,0.007528234,-0.00493137
0,0.018651247,0.047993299,298.2850342,0.007450271,-0.00491748
0,0.018667264,0.047993299,298.2836304,0.007373463,-0.004901295
0,0.018683281,0.047993299,298.2822876,0.007297871,-0.004886337
0,0.018699298,0.047993299,298.2809448,0.007222594,-0.004871378
0,0.018715315,0.047993299,298.2795715,0.00714764,-0.00485642
0,0.018731332,0.047993299,298.2782593,0.007073022,-0.004841462
0,0.018747348,0.047993299,298.2769165,0.006998747,-0.004826503
0,0.018763365,0.047993299,298.2756043,0.006926109,-0.00481219
0,0.018779382,0.047993299,298.274292,0.006854049,-0.004797988
0,0.018795399,0.047993299,298.2729492,0.006782364,-0.004783785
0,0.018811416,0.047993299,298.271637,0.006710394,-0.004767763
0,0.018827433,0.047993299,298.2702637,0.006636086,-0.004744533
0,0.01884345,0.047993299,298.2689514,0.006562053,-0.004721302
0,0.018859467,0.047993299,298.2676086,0.006488302,-0.00469807
0,0.018875483,0.047993299,298.2662659,0.006414845,-0.004674839
0,0.0188915,0.047993299,298.2648926,0.00634169,-0.004651608
0,0.018907517,0.047993299,298.2636719,0.006274427,-0.004631626
0,0.018923534,0.047993299,298.2624207,0.006207819,-0.004611848
0,0.018939551,0.047993299,298.2612,0.006141289,-0.00459162
0,0.018955568,0.047993299,298.2599487,0.006073944,-0.004569265
0,0.018971585,0.047993299,298.258728,0.006006901,-0.00454691
0,0.018987602,0.047993299,298.2574768,0.00594017,-0.004524555
0,0.019003619,0.047993299,298.2562256,0.005873762,-0.0045022
0,0.019019635,0.047993299,298.2549439,0.005805517,-0.004474795
0,0.019035652,0.047993299,298.2536926,0.005736609,-0.004445257
0,0.019051669,0.047993299,298.2524414,0.005667948,-0.00441572
0,0.019067686,0.047993299,298.2511597,0.005599543,-0.004386182
0,0.019083703,0.047993299,298.2498779,0.00552934,-0.004355256
0,0.01909972,0.047993299,298.2486572,0.005462943,-0.004324114
0,0.019115737,0.047993299,298.247406,0.005394691,-0.004291491
0,0.019131754,0.047993299,298.2461548,0.005326674,-0.004258866
0,0.019147771,0.047993299,298.2449036,0.005258902,-0.004226243
0,0.019163787,0.047993299,298.2436829,0.005191384,-0.004193619
0,0.019179804,0.047993299,298.2424316,0.005125285,-0.004162014
0,0.019195821,0.047993299,298.241272,0.005064395,-0.004134753
0,0.019211838,0.047993299,298.2401123,0.005001836,-0.004103841
0,0.019227855,0.047993299,298.2389526,0.004939152,-0.004072234
0,0.019243872,0.047993299,298.2377625,0.004875725,-0.004040013
0,0.019259889,0.047993299,298.2365723,0.004811285,-0.004005543
0,0.019275906,0.047993299,298.2353516,0.004745773,-0.003967557
0,0.019291923,0.047993299,298.2341919,0.004680457,-0.003929571
0,0.019307939,0.047993299,298.2330017,0.004615344,-0.003891585
0,0.019323956,0.047993299,298.231781,0.004550444,-0.003853599
0,0.019339973,0.047993299,298.2306213,0.004485766,-0.003815612
0,0.01935599,0.047993299,298.2294006,0.004421318,-0.003777626
0,0.019372007,0.047993299,298.2282105,0.004357113,-0.00373964
0,0.019388024,0.047993299,298.2270508,0.00429316,-0.003701654
0,0.019404041,0.047993299,298.2258606,0.004230786,-0.003662851
0,0.019420058,0.047993299,298.2246704,0.004164332,-0.003619572
0,0.019436074,0.047993299,298.2234497,0.004098082,-0.003576293
0,0.019452091,0.047993299,298.2222595,0.004032047,-0.003533013
0,0.019468108,0.047993299,298.2211304,0.003968754,-0.003488914
0,0.019484125,0.047993299,298.2199402,0.003905538,-0.003444837
0,0.019500142,0.047993299,298.2188416,0.003842479,-0.003400761
0,0.019516159,0.047993299,298.2176514,0.003779582,-0.003356684
0,0.019532176,0.047993299,298.2165222,0.003716858,-0.003312607
0,0.019548193,0.047993299,298.2153626,0.003654313,-0.003268531
0,0.01956421,0.047993299,298.2142334,0.003591959,-0.003224454
0,0.019580226,0.047993299,298.2130737,0.003529805,-0.003180377
0,0.019596243,0.047993299,298.2119141,0.003467325,-0.003135385
0,0.01961226,0.047993299,298.2107544,0.003404597,-0.003089629
0,0.019628277,0.047993299,298.2096558,0.003345893,-0.003047225
0,0.019644294,0.047993299,298.2085266,0.003282999,-0.002997898
0,0.019660311,0.047993299,298.2073975,0.003219919,-0.002948163
0,0.019676328,0.047993299,298.2062988,0.003156962,-0.002898428
0,0.019692345,0.047993299,298.2051697,0.003094197,-0.002848771
0,0.019708362,0.047993299,298.2040405,0.003032033,-0.00279968
0,0.019724378,0.047993299,298.2029114,0.002970021,-0.002750589
0,0.019740395,0.047993299,298.2017517,0.002908171,-0.002701499
0,0.019756412,0.047993299,298.2006531,0.002846493,-0.002652408
0,0.019772429,0.047993299,298.1995239,0.002784998,-0.002603317
0,0.019788446,0.047993299,298.1984253,0.002724016,-0.00255432
0,0.019804463,0.047993299,298.1973267,0.002666774,-0.00250639
0,0.01982048,0.047993299,298.1962891,0.002609641,-0.00245846
0,0.019836497,0.047993299,298.195221,0.002550768,-0.002408696
0,0.019852513,0.047993299,298.1941528,0.002491014,-0.002357942
0,0.01986853,0.047993299,298.1930237,0.002431389,-0.002307189
0,0.019884547,0.047993299,298.1919556,0.0023719,-0.002256435
0,0.019900564,0.047993299,298.1908569,0.002312559,-0.002205682
0,0.019916581,0.047993299,298.1897583,0.00225042,-0.00215173
0,0.019932598,0.047993299,298.1885986,0.002188118,-0.00209744
0,0.019948615,0.047993299,298.187561,0.002126394,-0.002042003
0,0.019964632,0.047993299,298.1864319,0.002064847,-0.001986302
0,0.019980649,0.047993299,298.1853638,0.002003377,-0.001930602
0,0.019996665,0.047993299,298.1842651,0.001941993,-0.001874902
0,0.020012682,0.047993299,298.183197,0.001880703,-0.001819201
0,0.020028699,0.047993299,298.1821289,0.001819819,-0.001763565
0,0.020044716,0.047993299,298.1810608,0.001759054,-0.001707934
0,0.020060733,0.047993299,298.1799622,0.001698398,-0.001652302
0,0.02007675,0.047993299,298.1788635,0.001639666,-0.001598568
0,0.020092767,0.047993299,298.177887,0.001584137,-0.001546837
0,0.020108784,0.047993299,298.1768189,0.001525291,-0.001491251
0,0.020124801,0.047993299,298.1757507,0.0014665,-0.001435664
0,0.020140817,0.047993299,298.1747131,0.00140777,-0.001380078
0,0.020156834,0.047993299,298.173645,0.00134911,-0.001324491
0,0.020172851,0.047993299,298.1725769,0.001289665,-0.001268074
0,0.020188868,0.047993299,298.1715088,0.001229938,-0.001211295
0,0.020204885,0.047993299,298.1704407,0.001170318,-0.001154517
0,0.020220902,0.047993299,298.1694031,0.00111188,-0.001098102
0,0.020236919,0.047993299,298.168396,0.001054045,-0.001041877
0,0.020252936,0.047993299,298.1673584,0.000996246,-0.000985653
0,0.020268953,0.047993299,298.1662903,0.000938489,-0.000929428
0,0.020284969,0.047993299,298.1652832,0.000880784,-0.000873204
0,0.020300986,0.047993299,298.1642761,0.000823139,-0.000816979
0,0.020317003,0.047993299,298.1631775,0.000760858,-0.00075593
0,0.02033302,0.047993299,298.1621399,0.000699549,-0.000695641
0,0.020349037,0.047993299,298.1610718,0.000638295,-0.000635352
0,0.020365054,0.047993299,298.1600342,0.000577114,-0.000575063
0,0.020381071,0.047993299,298.1590576,0.000521163,-0.000519585
0,0.020397088,0.047993299,298.1580505,0.000465658,-0.0004645
0,0.020413104,0.047993299,298.1570435,0.000410185,-0.000409415
0,0.020429121,0.047993299,298.1560669,0.000354758,-0.00035433
0,0.020445138,0.047993299,298.1550598,0.000299404,-0.000299245
0,0.020461155,0.047993299,298.1540527,0.000244172,-0.000244161
0,0.020477172,0.047993299,298.1530457,0.000185833,-0.000185734
0,0.020493189,0.047993299,298.1520081,0.000127001,-0.000126237
0,0.020509206,0.047993299,298.151001,6.99349E-05,-6.64117E-05
0,0.020525223,0.047993299,298.1499939,3.06923E-05,-5.3279E-06
