Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
0.2199999990,293.1504820000,293.1865230000,293.2208860000,293.2773130000,293.2778020000,293.1630860000,293.1499940000,0.5181863310,0.2645021080,293.1514590000,0.2112195640,293.1509400000,0.2112195640,293.1509400000,0.1243040190,293.1504820000,0.0367814004,293.1500850000,293.1563110000,293.1530460000,293.1520080000,293.1514590000,293.1506350000,293.1502080000,293.1499940000,293.1501770000,0.1724156890,293.1983340000,293.1691890000,293.1563110000,293.2617490000
0.2300000040,293.1505430000,293.1900630000,293.2276310000,293.2892760000,293.2897640000,293.1643070000,293.1499940000,0.5181863310,0.2645042540,293.1517030000,0.2112294880,293.1511230000,0.2112294880,293.1511230000,0.1243044440,293.1505740000,0.0366090424,293.1501160000,293.1570740000,293.1534730000,293.1523130000,293.1517030000,293.1507870000,293.1502990000,293.1499940000,293.1502080000,0.1718324570,293.2031250000,293.1712950000,293.1570740000,293.2722170000
0.2399999950,293.1505740000,293.1937260000,293.2346500000,293.3017580000,293.3022160000,293.1656190000,293.1499940000,0.5181863310,0.2645077410,293.1519780000,0.2112379520,293.1513060000,0.2112379520,293.1513060000,0.1243026110,293.1506650000,0.0364759117,293.1501460000,293.1578980000,293.1539000000,293.1526490000,293.1519780000,293.1509400000,293.1503910000,293.1499940000,293.1502990000,0.1713371430,293.2081300000,293.1734920000,293.1578980000,293.2832030000
0.2500000000,293.1506350000,293.1975710000,293.2420040000,293.3147890000,293.3152160000,293.1669620000,293.1499940000,0.5181863310,0.2645115550,293.1522830000,0.2112447620,293.1515200000,0.2112447620,293.1515200000,0.1242992730,293.1507870000,0.0363717154,293.1501770000,293.1587520000,293.1543880000,293.1529850000,293.1522830000,293.1511230000,293.1504820000,293.1499940000,293.1503600000,0.1709429770,293.2133480000,293.1758120000,293.1587520000,293.2946170000
0.2599999900,293.1506650000,293.2015690000,293.2496340000,293.3283390000,293.3287350000,293.1683650000,293.1499940000,0.5181863310,0.2645151320,293.1525880000,0.2112502750,293.1517640000,0.2112502750,293.1517640000,0.1242955630,293.1509090000,0.0362884440,293.1502080000,293.1596370000,293.1548770000,293.1533810000,293.1525880000,293.1513060000,293.1505740000,293.1500240000,293.1504820000,0.1706447600,293.2188110000,293.1782230000,293.1596370000,293.3064880000
0.2700000110,293.1507260000,293.2057500000,293.2575990000,293.3424380000,293.3428040000,293.1698300000,293.1499940000,0.5181863310,0.2645181120,293.1529240000,0.2112548050,293.1520080000,0.2112548050,293.1520080000,0.1242922920,293.1510310000,0.0362200625,293.1502380000,293.1606140000,293.1553960000,293.1537780000,293.1529240000,293.1515200000,293.1506960000,293.1500240000,293.1505740000,0.1704284850,293.2244870000,293.1807250000,293.1606140000,293.3188480000
0.2800000010,293.1507870000,293.2100830000,293.2658390000,293.3570560000,293.3573610000,293.1713260000,293.1499940000,0.5181863310,0.2645203770,293.1532900000,0.2112584710,293.1522520000,0.2112584710,293.1522520000,0.1242897590,293.1511840000,0.0361617468,293.1502690000,293.1615910000,293.1559450000,293.1541750000,293.1532900000,293.1517640000,293.1508480000,293.1500240000,293.1506960000,0.1702771340,293.2303770000,293.1833800000,293.1615910000,293.3316650000
0.2899999920,293.1508480000,293.2145690000,293.2743840000,293.3722230000,293.3724670000,293.1729130000,293.1499630000,0.5181863310,0.2645219560,293.1536560000,0.2112613770,293.1525270000,0.2112613770,293.1525270000,0.1242879480,293.1513060000,0.0361108519,293.1502990000,293.1626280000,293.1565250000,293.1546330000,293.1536560000,293.1520080000,293.1509700000,293.1500240000,293.1508180000,0.1701744350,293.2365110000,293.1860960000,293.1626280000,293.3449710000
0.3000000120,293.1509090000,293.2192080000,293.2832340000,293.3879090000,293.3881230000,293.1745300000,293.1499630000,0.5181863310,0.2645229700,293.1540530000,0.2112635520,293.1528320000,0.2112635520,293.1528320000,0.1242868830,293.1514890000,0.0360656530,293.1503300000,293.1636960000,293.1571350000,293.1550900000,293.1540530000,293.1522520000,293.1511540000,293.1500240000,293.1509700000,0.1701063360,293.2428590000,293.1889650000,293.1636960000,293.3587340000
0.3100000020,293.1509700000,293.2239990000,293.2923890000,293.4041140000,293.4042660000,293.1762080000,293.1499630000,0.5181863310,0.2645235060,293.1544800000,0.2112650870,293.1531070000,0.2112650870,293.1531070000,0.1242862190,293.1516420000,0.0360249728,293.1503910000,293.1648250000,293.1577450000,293.1555790000,293.1544800000,293.1525270000,293.1513060000,293.1500240000,293.1511230000,0.1700616180,293.2494200000,293.1919250000,293.1648250000,293.3729250000
