Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
7.0199999800,293.3467100000,310.9690250000,329.1102290000,360.4479980000,354.5288090000,299.0390930000,293.1168820000,0.5181863310,0.2645142380,325.3260500000,0.2112686780,324.5285640000,0.2112686780,324.5285640000,0.1242789700,319.8490600000,0.0354233980,303.3710940000,325.7011410000,325.5859070000,325.4629210000,325.3260500000,322.0377500000,318.2002260000,294.0038150000,317.7343750000,0.1696042270,322.9671020000,325.7475890000,325.7011410000,362.9602360000
7.0300002100,293.3468930000,310.9915470000,329.1575930000,360.5395510000,354.6076050000,299.0459590000,293.1168520000,0.5181863310,0.2645142380,325.3696590000,0.2112686780,324.5711980000,0.2112686780,324.5711980000,0.1242789700,319.8854980000,0.0354233943,303.3851930000,325.7445370000,325.6294250000,325.5065000000,325.3696590000,322.0771790000,318.2347720000,294.0051270000,317.7683110000,0.1696042270,323.0062870000,325.7908330000,325.7445370000,363.0550840000
7.0399999600,293.3471070000,311.0140690000,329.2048950000,360.6310420000,354.6863100000,299.0528260000,293.1167910000,0.5181863310,0.2645142380,325.4132080000,0.2112686780,324.6138000000,0.2112686780,324.6138000000,0.1242789700,319.9218750000,0.0354233943,303.3992610000,325.7879030000,325.6728820000,325.5500490000,325.4132080000,322.1165770000,318.2692870000,294.0064390000,317.8022460000,0.1696042270,323.0454410000,325.8340760000,325.7879030000,363.1498720000
7.0500001900,293.3473210000,311.0365910000,329.2521670000,360.7224730000,354.7649840000,299.0596920000,293.1167600000,0.5181863310,0.2645142380,325.4567260000,0.2112686780,324.6564030000,0.2112686780,324.6564030000,0.1242789700,319.9582520000,0.0354233906,303.4133610000,325.8312380000,325.7163090000,325.5935670000,325.4567260000,322.1559450000,318.3037720000,294.0077510000,317.8361510000,0.1696042420,323.0845640000,325.8772580000,325.8312380000,363.2445680000
7.0599999400,293.3475340000,311.0590820000,329.2994080000,360.8138120000,354.8435670000,299.0665280000,293.1167300000,0.5181863310,0.2645142380,325.5002140000,0.2112686780,324.6989440000,0.2112686780,324.6989440000,0.1242789700,319.9945980000,0.0354233868,303.4273990000,325.8745420000,325.7597050000,325.6370540000,325.5002140000,322.1953130000,318.3382260000,294.0090940000,317.8700260000,0.1696042420,323.1236570000,325.9204410000,325.8745420000,363.3392330000
7.0700001700,293.3477480000,311.0815430000,329.3466190000,360.9051210000,354.9221190000,299.0733950000,293.1166990000,0.5181863310,0.2645142380,325.5436710000,0.2112686780,324.7414550000,0.2112686780,324.7414550000,0.1242789700,320.0309140000,0.0354233831,303.4414670000,325.9178160000,325.8030700000,325.6805110000,325.5436710000,322.2346190000,318.3726810000,294.0104060000,317.9038700000,0.1696042420,323.1627500000,325.9635620000,325.9178160000,363.4338070000
7.0799999200,293.3479310000,311.1039730000,329.3937680000,360.9963680000,355.0005800000,299.0802000000,293.1166690000,0.5181863310,0.2645142380,325.5870670000,0.2112686780,324.7839360000,0.2112686780,324.7839360000,0.1242789700,320.0672000000,0.0354233794,303.4555050000,325.9610600000,325.8464050000,325.7239380000,325.5870670000,322.2738950000,318.4070740000,294.0117190000,317.9377140000,0.1696042420,323.2017820000,326.0066830000,325.9610600000,363.5283510000
7.0900001500,293.3481450000,311.1264040000,329.4409180000,361.0875550000,355.0789790000,299.0870360000,293.1166380000,0.5181863310,0.2645142380,325.6304630000,0.2112686780,324.8263850000,0.2112686780,324.8263850000,0.1242789700,320.1034550000,0.0354233757,303.4695430000,326.0042720000,325.8897090000,325.7673340000,325.6304630000,322.3131710000,318.4414670000,294.0130310000,317.9714970000,0.1696042420,323.2407840000,326.0497440000,326.0042720000,363.6228030000
7.0999999000,293.3483580000,311.1488040000,329.4880070000,361.1786800000,355.1572880000,299.0938720000,293.1165770000,0.5181863310,0.2645142380,325.6738280000,0.2112686780,324.8688050000,0.2112686780,324.8688050000,0.1242789700,320.1396790000,0.0354233757,303.4835510000,326.0474550000,325.9329830000,325.8106690000,325.6738280000,322.3523860000,318.4758000000,294.0143740000,318.0052800000,0.1696042420,323.2797850000,326.0927730000,326.0474550000,363.7172240000
7.1100001300,293.3485720000,311.1712040000,329.5350650000,361.2697450000,355.2355650000,299.1006770000,293.1165470000,0.5181863310,0.2645142380,325.7171630000,0.2112686780,324.9111940000,0.2112686780,324.9111940000,0.1242789700,320.1758730000,0.0354233719,303.4975590000,326.0905760000,325.9762270000,325.8540040000,325.7171630000,322.3916020000,318.5101320000,294.0156860000,318.0390320000,0.1696042420,323.3187260000,326.1357730000,326.0905760000,363.8115540000
