t[s],Power[W m^-3]
11.73750505050505,9983284.14262058
11.757696969696969,9215339.208572838
11.777888888888889,8447394.274525104
11.798080808080808,7679449.340477363
11.818272727272728,6911504.406429629
11.838464646464647,6143559.472381895
11.858656565656565,5375614.538334154
11.878848484848485,4607669.604286419
11.899040404040404,3839724.670238677
11.919232323232324,3071779.7361909435
11.939424242424243,2303834.8021432096
11.959616161616161,1535889.8680954673
11.97980808080808,767944.9340477337
12.0,0.0
12.01,0.0
15.0,0.0
