[Name],,,
Line1mm,,,
,,,
[Data],,,
X [ m ], Y [ m ], Z [ m ], Velocity [ m s^-1 ]
0.0000000000,0.0053923330,0.0469250008,0.0094650816
0.0000000000,0.0053955335,0.0469250008,0.0094730742
0.0000000000,0.0053987340,0.0469250008,0.0094810668
0.0000000000,0.0054019345,0.0469250008,0.0094890613
0.0000000000,0.0054051350,0.0469250008,0.0094970567
0.0000000000,0.0054083355,0.0469250008,0.0095050568
0.0000000000,0.0054115360,0.0469250008,0.0095130568
0.0000000000,0.0054147365,0.0469250008,0.0095210606
0.0000000000,0.0054179369,0.0469250008,0.0095290663
0.0000000000,0.0054211374,0.0469250008,0.0095370756
0.0000000000,0.0054243379,0.0469250008,0.0095450850
0.0000000000,0.0054275384,0.0469250008,0.0095530972
0.0000000000,0.0054307389,0.0469250008,0.0095611103
0.0000000000,0.0054339394,0.0469250008,0.0095691271
0.0000000000,0.0054371399,0.0469250008,0.0095771458
0.0000000000,0.0054403404,0.0469250008,0.0095851664
0.0000000000,0.0054435409,0.0469250008,0.0095931888
0.0000000000,0.0054467414,0.0469250008,0.0096012140
0.0000000000,0.0054499418,0.0469250008,0.0096092401
0.0000000000,0.0054531423,0.0469250008,0.0096172700
0.0000000000,0.0054563428,0.0469250008,0.0096252998
0.0000000000,0.0054595433,0.0469250008,0.0096333344
0.0000000000,0.0054627438,0.0469250008,0.0096413679
0.0000000000,0.0054659443,0.0469250008,0.0096494071
0.0000000000,0.0054691448,0.0469250008,0.0096574444
0.0000000000,0.0054723453,0.0469250008,0.0096654883
0.0000000000,0.0054755458,0.0469250008,0.0096738702
0.0000000000,0.0054787463,0.0469250008,0.0096823014
0.0000000000,0.0054819467,0.0469250008,0.0096907327
0.0000000000,0.0054851472,0.0469250008,0.0096991668
0.0000000000,0.0054883477,0.0469250008,0.0097076027
0.0000000000,0.0054915482,0.0469250008,0.0097160405
0.0000000000,0.0054947487,0.0469250008,0.0097244801
0.0000000000,0.0054979492,0.0469250008,0.0097329207
0.0000000000,0.0055011497,0.0469250008,0.0097413650
0.0000000000,0.0055043502,0.0469250008,0.0097498102
0.0000000000,0.0055075507,0.0469250008,0.0097582582
0.0000000000,0.0055107512,0.0469250008,0.0097667053
0.0000000000,0.0055139516,0.0469250008,0.0097751562
0.0000000000,0.0055171521,0.0469250008,0.0097836079
0.0000000000,0.0055203526,0.0469250008,0.0097920634
0.0000000000,0.0055235531,0.0469250008,0.0098005189
0.0000000000,0.0055267536,0.0469250008,0.0098089762
0.0000000000,0.0055299541,0.0469250008,0.0098174363
0.0000000000,0.0055331546,0.0469250008,0.0098258983
0.0000000000,0.0055363551,0.0469250008,0.0098343622
0.0000000000,0.0055395556,0.0469250008,0.0098428279
0.0000000000,0.0055427561,0.0469250008,0.0098512946
0.0000000000,0.0055459565,0.0469250008,0.0098597631
0.0000000000,0.0055491570,0.0469250008,0.0098682344
0.0000000000,0.0055523575,0.0469250008,0.0098767057
0.0000000000,0.0055555580,0.0469250008,0.0098851779
0.0000000000,0.0055587585,0.0469250008,0.0098936558
0.0000000000,0.0055619590,0.0469250008,0.0099021336
0.0000000000,0.0055651595,0.0469250008,0.0099106133
0.0000000000,0.0055683600,0.0469250008,0.0099190939
0.0000000000,0.0055715605,0.0469250008,0.0099275764
0.0000000000,0.0055747610,0.0469250008,0.0099360617
0.0000000000,0.0055779614,0.0469250008,0.0099445479
0.0000000000,0.0055811619,0.0469250008,0.0099530350
0.0000000000,0.0055843624,0.0469250008,0.0099615250
0.0000000000,0.0055875629,0.0469250008,0.0099700168
0.0000000000,0.0055907634,0.0469250008,0.0099785104
0.0000000000,0.0055939639,0.0469250008,0.0099870060
0.0000000000,0.0055971644,0.0469250008,0.0099955024
0.0000000000,0.0056003649,0.0469250008,0.0100040017
0.0000000000,0.0056035654,0.0469250008,0.0100125009
0.0000000000,0.0056067659,0.0469250008,0.0100210030
0.0000000000,0.0056099663,0.0469250008,0.0100295059
0.0000000000,0.0056131668,0.0469250008,0.0100382920
0.0000000000,0.0056163673,0.0469250008,0.0100471899
0.0000000000,0.0056195678,0.0469250008,0.0100562833
0.0000000000,0.0056227683,0.0469250008,0.0100656440
0.0000000000,0.0056259688,0.0469250008,0.0100750048
0.0000000000,0.0056291693,0.0469250008,0.0100843683
0.0000000000,0.0056323698,0.0469250008,0.0100937327
0.0000000000,0.0056355703,0.0469250008,0.0101030990
0.0000000000,0.0056387708,0.0469250008,0.0101124682
0.0000000000,0.0056419712,0.0469250008,0.0101218373
0.0000000000,0.0056451717,0.0469250008,0.0101309447
0.0000000000,0.0056483722,0.0469250008,0.0101400474
