Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
0.2199999990,293.1506040000,293.1921390000,293.2342830000,293.3068240000,293.3016970000,293.1654050000,293.1499630000,0.5181862120,0.2645004990,293.1653140000,0.2112184460,293.1615600000,0.2112184460,293.1615600000,0.1243041530,293.1573180000,0.0367824547,293.1516110000,293.1935420000,293.1815800000,293.1717830000,293.1653140000,293.1567080000,293.1521300000,293.1784060000,293.1515200000,0.1724191310,293.2139890000,293.2063290000,293.1935420000,293.3126220000
0.2299999890,293.1506650000,293.1961980000,293.2423100000,293.3216250000,293.3159180000,293.1668400000,293.1499630000,0.5181863900,0.2645030620,293.1684270000,0.2112285940,293.1641240000,0.2112285940,293.1641240000,0.1243044730,293.1591190000,0.0366099440,293.1521000000,293.1990970000,293.1862790000,293.1755370000,293.1684270000,293.1585390000,293.1528930000,293.1784060000,293.1521300000,0.1718345280,293.2203980000,293.2126160000,293.1990970000,293.3280030000
0.2399999950,293.1507260000,293.2004700000,293.2507320000,293.3370360000,293.3307800000,293.1683650000,293.1499630000,0.5181862710,0.2645069060,293.1718440000,0.2112372070,293.1670230000,0.2112372070,293.1670230000,0.1243025510,293.1611940000,0.0364767052,293.1526490000,293.2049870000,293.1912840000,293.1796570000,293.1718440000,293.1606750000,293.1538700000,293.1784060000,293.1528930000,0.1713384990,293.2271120000,293.2192380000,293.2049870000,293.3439940000
0.2500000000,293.1507570000,293.2049260000,293.2595210000,293.3531190000,293.3462520000,293.1699830000,293.1499630000,0.5181864500,0.2645109590,293.1756290000,0.2112441210,293.1702270000,0.2112441210,293.1702270000,0.1242991310,293.1635130000,0.0363724269,293.1532900000,293.2112120000,293.1966550000,293.1841130000,293.1756290000,293.1631160000,293.1550600000,293.1784670000,293.1538390000,0.1709440500,293.2341000000,293.2261960000,293.2112120000,293.3606870000
0.2599999900,293.1508180000,293.2095640000,293.2686770000,293.3698730000,293.3623350000,293.1716310000,293.1499330000,0.5181863310,0.2645146850,293.1796880000,0.2112497390,293.1737370000,0.2112497390,293.1737370000,0.1242953840,293.1661070000,0.0362890735,293.1540220000,293.2177730000,293.2023010000,293.1888730000,293.1796880000,293.1658020000,293.1564030000,293.1784970000,293.1549990000,0.1706458780,293.2414250000,293.2334900000,293.2177730000,293.3781130000
0.2699999810,293.1509090000,293.2143860000,293.2781680000,293.3873290000,293.3790590000,293.1733700000,293.1499330000,0.5181864500,0.2645177540,293.1840820000,0.2112543430,293.1776120000,0.2112543430,293.1776120000,0.1242920830,293.1689150000,0.0362206250,293.1548160000,293.2246700000,293.2083130000,293.1939700000,293.1840820000,293.1687930000,293.1579900000,293.1785280000,293.1562810000,0.1704298110,293.2490540000,293.2411500000,293.2246700000,293.3961790000
0.2800000010,293.1509700000,293.2193910000,293.2880550000,293.4054570000,293.3964230000,293.1751400000,293.1499330000,0.5181863310,0.2645201090,293.1888120000,0.2112580690,293.1817320000,0.2112580690,293.1817320000,0.1242895200,293.1720280000,0.0361622386,293.1557310000,293.2319030000,293.2146610000,293.1993710000,293.1888120000,293.1720890000,293.1598210000,293.1785280000,293.1578370000,0.1702787730,293.2569890000,293.2490840000,293.2319030000,293.4149780000
0.2899999920,293.1510310000,293.2245790000,293.2982790000,293.4242250000,293.4144590000,293.1770020000,293.1499330000,0.5181862710,0.2645217480,293.1938780000,0.2112609740,293.1862180000,0.2112609740,293.1862180000,0.1242877100,293.1754150000,0.0361112580,293.1567380000,293.2394710000,293.2213440000,293.2051390000,293.1938780000,293.1757200000,293.1618350000,293.1785580000,293.1596070000,0.1701763570,293.2652280000,293.2573850000,293.2394710000,293.4344480000
0.2999999820,293.1510930000,293.2299800000,293.3088990000,293.4436650000,293.4330750000,293.1789550000,293.1499330000,0.5181862710,0.2645227610,293.1992490000,0.2112631950,293.1910400000,0.2112631950,293.1910400000,0.1242866590,293.1790470000,0.0360659659,293.1578060000,293.2473750000,293.2283630000,293.2112430000,293.1992490000,293.1795960000,293.1641240000,293.1785580000,293.1616210000,0.1701085270,293.2737730000,293.2659910000,293.2473750000,293.4546810000
0.3100000020,293.1511840000,293.2355350000,293.3198850000,293.4637450000,293.4523620000,293.1809390000,293.1499020000,0.5181863900,0.2645232980,293.2049870000,0.2112647440,293.1961670000,0.2112647440,293.1961670000,0.1242860180,293.1829530000,0.0360252000,293.1590270000,293.2555850000,293.2357180000,293.2176510000,293.2049870000,293.1837770000,293.1666560000,293.1786190000,293.1638490000,0.1700640170,293.2826230000,293.2749630000,293.2555850000,293.4755250000
