Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
0.3199999930,298.1505130000,298.2207030000,298.2803340000,298.3744200000,298.3839110000,298.1747740000,298.1499940000,0.5181863310,0.2645237150,298.1575930000,0.2112660560,298.1552430000,0.2112660560,298.1552430000,0.1242857280,298.1526490000,0.0359880365,298.1505740000,298.1719670000,298.1631770000,298.1594850000,298.1575930000,298.1542970000,298.1522830000,298.1500240000,298.1519470000,0.1700318900,298.2426150000,298.1981810000,298.1719670000,298.3374020000
0.3300000130,298.1505430000,298.2252500000,298.2886660000,298.3886720000,298.3987430000,298.1763610000,298.1499940000,0.5181863310,0.2645236850,298.1582950000,0.2112665920,298.1557310000,0.2112665920,298.1557310000,0.1242852880,298.1528930000,0.0359543115,298.1506350000,298.1736450000,298.1642460000,298.1603390000,298.1582950000,298.1547550000,298.1525570000,298.1500240000,298.1522220000,0.1700112520,298.2487180000,298.2015690000,298.1736450000,298.3492740000
0.3400000040,298.1505740000,298.2299800000,298.2972720000,298.4033810000,298.4140010000,298.1779790000,298.1499940000,0.5181863310,0.2645235060,298.1590270000,0.2112667860,298.1562810000,0.2112667860,298.1562810000,0.1242848410,298.1531680000,0.0359233879,298.1506960000,298.1753850000,298.1653750000,298.1612240000,298.1590270000,298.1552430000,298.1528930000,298.1500550000,298.1524960000,0.1699958150,298.2550050000,298.2050780000,298.1753850000,298.3615110000
0.3499999940,298.1506040000,298.2348330000,298.3061520000,298.4185180000,298.4297180000,298.1796570000,298.1499940000,0.5181863310,0.2645232380,298.1598210000,0.2112667560,298.1568300000,0.2112667560,298.1568300000,0.1242843570,298.1534730000,0.0358949341,298.1507870000,298.1771550000,298.1665340000,298.1621090000,298.1598210000,298.1557620000,298.1532290000,298.1500550000,298.1528320000,0.1699831630,298.2615050000,298.2087100000,298.1771550000,298.3741150000
0.3600000140,298.1506350000,298.2398380000,298.3152470000,298.4340520000,298.4458620000,298.1813960000,298.1499940000,0.5181863310,0.2645229100,298.1606140000,0.2112665920,298.1574100000,0.2112665920,298.1574100000,0.1242838430,298.1537780000,0.0358687043,298.1508480000,298.1790160000,298.1677250000,298.1630550000,298.1606140000,298.1563110000,298.1535640000,298.1500550000,298.1531370000,0.1699719280,298.2681880000,298.2124630000,298.1790160000,298.3870850000
0.3700000050,298.1506650000,298.2449650000,298.3246150000,298.4500730000,298.4624630000,298.1831670000,298.1499940000,0.5181863310,0.2645225520,298.1614380000,0.2112663390,298.1579900000,0.2112663390,298.1579900000,0.1242832990,298.1540830000,0.0358445048,298.1509400000,298.1809390000,298.1689450000,298.1640320000,298.1614380000,298.1568600000,298.1539610000,298.1500550000,298.1535030000,0.1699613930,298.2750550000,298.2163090000,298.1809390000,298.4004210000
0.3799999950,298.1506960000,298.2502440000,298.3342290000,298.4664920000,298.4795230000,298.1849980000,298.1499940000,0.5181863310,0.2645221950,298.1623230000,0.2112660710,298.1586300000,0.2112660710,298.1586300000,0.1242827700,298.1544190000,0.0358221792,298.1510310000,298.1829220000,298.1702580000,298.1650390000,298.1623230000,298.1574400000,298.1543270000,298.1500550000,298.1538700000,0.1699512450,298.2821350000,298.2202760000,298.1829220000,298.4141240000
0.3899999860,298.1507260000,298.2556760000,298.3441160000,298.4833370000,298.4970090000,298.1868590000,298.1499940000,0.5181863310,0.2645218370,298.1632080000,0.2112658020,298.1592710000,0.2112658020,298.1592710000,0.1242822710,298.1547550000,0.0358015895,298.1511230000,298.1849370000,298.1715700000,298.1660770000,298.1632080000,298.1580510000,298.1547550000,298.1500550000,298.1542360000,0.1699413810,298.2893980000,298.2243650000,298.1849370000,298.4281620000
0.4000000060,298.1507870000,298.2612300000,298.3542480000,298.5006100000,298.5149540000,298.1887820000,298.1499940000,0.5181863310,0.2645215390,298.1641540000,0.2112655640,298.1599430000,0.2112655640,298.1599430000,0.1242818240,298.1551210000,0.0357826166,298.1512150000,298.1870420000,298.1729430000,298.1671450000,298.1641540000,298.1586910000,298.1551820000,298.1500850000,298.1546630000,0.1699317540,298.2968440000,298.2285460000,298.1870420000,298.4425660000
0.4099999960,298.1508180000,298.2669070000,298.3646240000,298.5183110000,298.5333250000,298.1907350000,298.1499940000,0.5181863310,0.2645212110,298.1651000000,0.2112653550,298.1606450000,0.2112653550,298.1606450000,0.1242814290,298.1554870000,0.0357651561,298.1513060000,298.1892090000,298.1743160000,298.1682740000,298.1651000000,298.1593630000,298.1556400000,298.1500850000,298.1550600000,0.1699224260,298.3045040000,298.2328490000,298.1892090000,298.4573060000
