Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
1.7999999500,293.1773380000,297.2174070000,300.5414120000,305.7970280000,306.1235050000,294.5367740000,293.1502690000,0.5181863310,0.2645105420,293.9949340000,0.2112640290,293.7790830000,0.2112640290,293.7790830000,0.1242789700,293.4966130000,0.0355150923,293.2536930000,294.8469540000,294.2964480000,294.0960080000,293.9949340000,293.7764280000,293.6409910000,293.1625670000,293.6280820000,0.1695936620,298.6817630000,296.3907470000,294.8469540000,303.6981810000
1.8099999400,293.1774900000,297.2408140000,300.5840450000,305.8706970000,306.1980900000,294.5446780000,293.1502990000,0.5181863310,0.2645105420,294.0001830000,0.2112640440,293.7829900000,0.2112640440,293.7829900000,0.1242789700,293.4988100000,0.0355145819,293.2543640000,294.8571170000,294.3034060000,294.1018370000,294.0001830000,293.7803960000,293.6441960000,293.1626590000,293.6312560000,0.1695933940,298.7138980000,296.4098510000,294.8571170000,303.7597660000
1.8200000500,293.1776730000,297.2641600000,300.6266170000,305.9442440000,306.2725220000,294.5525510000,293.1502990000,0.5181863310,0.2645105420,294.0054320000,0.2112640590,293.7869260000,0.2112640590,293.7869260000,0.1242789630,293.5009770000,0.0355140679,293.2550350000,294.8672490000,294.3103640000,294.1076350000,294.0054320000,293.7843630000,293.6474300000,293.1627500000,293.6343990000,0.1695931550,298.7460020000,296.4289250000,294.8672490000,303.8212590000
1.8300000400,293.1777950000,297.2874760000,300.6691590000,306.0177000000,306.3468630000,294.5604250000,293.1502990000,0.5181863310,0.2645105720,294.0106510000,0.2112640740,293.7908630000,0.2112640740,293.7908630000,0.1242789630,293.5031740000,0.0355135538,293.2557070000,294.8773800000,294.3172910000,294.1134340000,294.0106510000,293.7883300000,293.6506350000,293.1628720000,293.6375730000,0.1695929170,298.7780460000,296.4479680000,294.8773800000,303.8826900000
1.8400000300,293.1779790000,297.3107600000,300.7115780000,306.0910640000,306.4211120000,294.5682680000,293.1502990000,0.5181863310,0.2645105720,294.0158690000,0.2112640740,293.7947690000,0.2112640740,293.7947690000,0.1242789480,293.5053410000,0.0355130360,293.2564090000,294.8875120000,294.3242190000,294.1192320000,294.0158690000,293.7922670000,293.6538390000,293.1629640000,293.6407170000,0.1695926640,298.8100280000,296.4670100000,294.8875120000,303.9440310000
1.8500000200,293.1781310000,297.3340150000,300.7539670000,306.1643070000,306.4952390000,294.5761110000,293.1502990000,0.5181863310,0.2645105720,294.0210880000,0.2112641040,293.7986760000,0.2112641040,293.7986760000,0.1242789480,293.5075070000,0.0355125181,293.2570800000,294.8976140000,294.3311160000,294.1250000000,294.0210880000,293.7962340000,293.6570430000,293.1630550000,293.6438600000,0.1695924550,298.8419800000,296.4859920000,294.8976140000,304.0053100000
1.8600000100,293.1782840000,297.3572390000,300.7962950000,306.2374880000,306.5692440000,294.5839540000,293.1502990000,0.5181863310,0.2645105720,294.0263060000,0.2112641190,293.8025820000,0.2112641190,293.8025820000,0.1242789400,293.5097050000,0.0355119966,293.2577510000,294.9077150000,294.3380430000,294.1307680000,294.0263060000,293.8001710000,293.6602170000,293.1631470000,293.6470030000,0.1695922320,298.8739010000,296.5049740000,294.9077150000,304.0664670000
1.8700000000,293.1784060000,297.3804320000,300.8385620000,306.3105470000,306.6431270000,294.5917660000,293.1502990000,0.5181863310,0.2645105720,294.0314940000,0.2112641330,293.8064880000,0.2112641330,293.8064880000,0.1242789400,293.5118710000,0.0355114751,293.2584530000,294.9177860000,294.3449100000,294.1365360000,294.0314940000,293.8041080000,293.6634220000,293.1632390000,293.6501460000,0.1695920230,298.9057620000,296.5238950000,294.9177860000,304.1275940000
1.8800000000,293.1785890000,297.4035640000,300.8807680000,306.3835140000,306.7169490000,294.5995790000,293.1502990000,0.5181863310,0.2645106020,294.0366820000,0.2112641480,293.8103940000,0.2112641480,293.8103940000,0.1242789330,293.5140080000,0.0355109535,293.2591250000,294.9278260000,294.3518070000,294.1423030000,294.0366820000,293.8080440000,293.6666260000,293.1633300000,293.6532590000,0.1695918140,298.9375610000,296.5428160000,294.9278260000,304.1886290000
1.8899999900,293.1787410000,297.4266660000,300.9229130000,306.4563900000,306.7906190000,294.6073610000,293.1502990000,0.5181863310,0.2645106020,294.0418700000,0.2112641630,293.8142700000,0.2112641630,293.8142700000,0.1242789330,293.5162050000,0.0355104282,293.2597960000,294.9378660000,294.3586730000,294.1480410000,294.0418700000,293.8119810000,293.6698000000,293.1634520000,293.6564030000,0.1695916210,298.9693300000,296.5617070000,294.9378660000,304.2495730000
