Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
1.6100000100,293.1744080000,295.1340940000,296.9200440000,299.8214720000,299.7438660000,293.8339540000,293.1489870000,0.5181863310,0.2645105720,293.3719790000,0.2112638500,293.3162840000,0.2112638500,293.3162840000,0.1242790970,293.2444760000,0.0355242267,293.1773380000,293.6673580000,293.4529720000,293.3982850000,293.3719790000,293.3139040000,293.2759700000,293.1529540000,293.2720030000,0.1696006360,295.9027400000,294.4403690000,293.6673580000,298.9989930000
1.6200000000,293.1747130000,295.1581420000,296.9657590000,299.9024660000,299.8235170000,293.8421940000,293.1489560000,0.5181863310,0.2645105720,293.3748470000,0.2112638500,293.3184200000,0.2112638500,293.3184200000,0.1242790970,293.2457280000,0.0355237722,293.1777040000,293.6738280000,293.4567870000,293.4014590000,293.3748470000,293.3160400000,293.2776790000,293.1530150000,293.2736510000,0.1696001590,295.9362790000,294.4562990000,293.6738280000,299.0700070000
1.6300000000,293.1749880000,295.1823120000,297.0117190000,299.9839170000,299.9036250000,293.8504640000,293.1489560000,0.5181863310,0.2645105720,293.3777470000,0.2112638650,293.3206180000,0.2112638650,293.3206180000,0.1242790890,293.2469480000,0.0355233103,293.1780700000,293.6803280000,293.4606320000,293.4046630000,293.3777470000,293.3182070000,293.2793880000,293.1530460000,293.2753300000,0.1695996970,295.9700320000,294.4722900000,293.6803280000,299.1414490000
1.6399999900,293.1752930000,295.2066350000,297.0579530000,300.0658570000,299.9841920000,293.8587650000,293.1489260000,0.5181863310,0.2645105720,293.3806460000,0.2112638650,293.3228150000,0.2112638650,293.3228150000,0.1242790820,293.2481990000,0.0355228484,293.1784360000,293.6868590000,293.4645080000,293.4078670000,293.3806460000,293.3204040000,293.2811280000,293.1530760000,293.2770080000,0.1695992500,296.0039370000,294.4884030000,293.6868590000,299.2132870000
1.6499999800,293.1755980000,295.2310790000,297.1044310000,300.1482240000,300.0651860000,293.8671260000,293.1489260000,0.5181863310,0.2645105420,293.3835450000,0.2112638650,293.3250120000,0.2112638650,293.3250120000,0.1242790670,293.2494810000,0.0355223790,293.1788020000,293.6934510000,293.4684140000,293.4111020000,293.3835450000,293.3226010000,293.2828670000,293.1531370000,293.2787170000,0.1695988030,296.0380550000,294.5045780000,293.6934510000,299.2855220000
1.6599999700,293.1759030000,295.2556460000,297.1511540000,300.2310790000,300.1466370000,293.8755490000,293.1488950000,0.5181863310,0.2645105420,293.3865050000,0.2112638800,293.3272090000,0.2112638800,293.3272090000,0.1242790590,293.2507320000,0.0355219096,293.1791990000,293.7000730000,293.4723510000,293.4143680000,293.3865050000,293.3247990000,293.2846070000,293.1531680000,293.2804260000,0.1695983860,296.0723880000,294.5208740000,293.7000730000,299.3581540000
1.6699999600,293.1761780000,295.2803650000,297.1981510000,300.3143920000,300.2285160000,293.8840030000,293.1488950000,0.5181863310,0.2645105420,293.3894350000,0.2112638800,293.3294370000,0.2112638800,293.3294370000,0.1242790590,293.2520140000,0.0355214402,293.1795650000,293.7067260000,293.4762880000,293.4176330000,293.3894350000,293.3270260000,293.2863770000,293.1532290000,293.2821350000,0.1695979830,296.1068730000,294.5372620000,293.7067260000,299.4311830000
1.6799999500,293.1764830000,295.3052060000,297.2454220000,300.3981320000,300.3108520000,293.8924870000,293.1488950000,0.5181863310,0.2645105420,293.3924260000,0.2112638950,293.3316650000,0.2112638950,293.3316650000,0.1242790520,293.2532960000,0.0355209671,293.1799320000,293.7134090000,293.4802550000,293.4209290000,293.3924260000,293.3292850000,293.2881470000,293.1532900000,293.2838750000,0.1695975810,296.1415710000,294.5537110000,293.7134090000,299.5046390000
1.6900000600,293.1767880000,295.3302000000,297.2929080000,300.4823610000,300.3936460000,293.9010310000,293.1488650000,0.5181863310,0.2645105420,293.3954160000,0.2112638950,293.3339230000,0.2112638950,293.3339230000,0.1242790370,293.2545780000,0.0355204940,293.1803280000,293.7201540000,293.4842220000,293.4242250000,293.3954160000,293.3315120000,293.2899480000,293.1533200000,293.2856140000,0.1695971940,296.1764530000,294.5702820000,293.7201540000,299.5784910000
1.7000000500,293.1770940000,295.3553160000,297.3406680000,300.5670470000,300.4768680000,293.9096370000,293.1488650000,0.5181863310,0.2645105420,293.3984070000,0.2112639100,293.3362120000,0.2112639100,293.3362120000,0.1242790370,293.2558900000,0.0355200171,293.1807250000,293.7268980000,293.4882510000,293.4275820000,293.3984070000,293.3338010000,293.2917180000,293.1533810000,293.2873540000,0.1695968060,296.2115170000,294.5869140000,293.7268980000,299.6527100000
