Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
6.0199999800,293.3240970000,308.6111450000,324.1884770000,350.9816890000,346.3034970000,298.3112790000,293.1206360000,0.5181863310,0.2645141780,320.8026120000,0.2112686340,320.1760250000,0.2112686340,320.1760250000,0.1242789700,316.6064760000,0.0354241356,303.0745850000,321.1910710000,321.0662840000,320.9342040000,320.8026120000,318.1244200000,314.9362180000,293.9082340000,314.5392460000,0.1696039140,318.8914490000,321.2521670000,321.1910710000,353.1523130000
6.0300002100,293.3243410000,308.6357730000,324.2395940000,351.0794680000,346.3892210000,298.3189700000,293.1205750000,0.5181863310,0.2645141780,320.8496090000,0.2112686340,320.2221680000,0.2112686340,320.2221680000,0.1242789700,316.6466980000,0.0354241244,303.0919190000,321.2378850000,321.1131900000,320.9812010000,320.8496090000,318.1672670000,314.9740600000,293.9097290000,314.5764770000,0.1696039140,318.9337770000,321.2988280000,321.2378850000,353.2536320000
6.0399999600,293.3245850000,308.6603700000,324.2906190000,351.1771850000,346.4748840000,298.3266600000,293.1205440000,0.5181863310,0.2645141780,320.8965760000,0.2112686340,320.2682500000,0.2112686340,320.2682500000,0.1242789700,316.6869200000,0.0354241095,303.1092220000,321.2846370000,321.1600340000,321.0281680000,320.8965760000,318.2101140000,315.0119020000,293.9112550000,314.6137080000,0.1696039140,318.9760740000,321.3454280000,321.2846370000,353.3548890000
6.0500001900,293.3247990000,308.6849370000,324.3416440000,351.2748410000,346.5604550000,298.3343200000,293.1205140000,0.5181863310,0.2645141780,320.9435120000,0.2112686340,320.3143010000,0.2112686340,320.3143010000,0.1242789700,316.7271120000,0.0354240984,303.1265260000,321.3313900000,321.2068790000,321.0751040000,320.9435120000,318.2528990000,315.0496830000,293.9127810000,314.6508790000,0.1696039140,319.0183410000,321.3920290000,321.3313900000,353.4560850000
6.0599999400,293.3250430000,308.7095030000,324.3926390000,351.3724060000,346.6459660000,298.3419800000,293.1204830000,0.5181863310,0.2645141780,320.9904170000,0.2112686340,320.3602910000,0.2112686340,320.3602910000,0.1242789700,316.7672420000,0.0354240835,303.1438290000,321.3780820000,321.2536620000,321.1219790000,320.9904170000,318.2956540000,315.0874630000,293.9142760000,314.6880490000,0.1696039290,319.0605770000,321.4385680000,321.3780820000,353.5571900000
6.0700001700,293.3252870000,308.7340390000,324.4435730000,351.4699400000,346.7314150000,298.3496400000,293.1204220000,0.5181863310,0.2645141780,321.0372620000,0.2112686340,320.4062810000,0.2112686340,320.4062810000,0.1242789700,316.8073730000,0.0354240723,303.1611020000,321.4247440000,321.3004150000,321.1688540000,321.0372620000,318.3383790000,315.1251830000,293.9158020000,314.7251590000,0.1696039290,319.1027830000,321.4850770000,321.4247440000,353.6582640000
6.0799999200,293.3255310000,308.7585450000,324.4944760000,351.5674130000,346.8167720000,298.3573000000,293.1203920000,0.5181863310,0.2645141780,321.0841060000,0.2112686340,320.4522400000,0.2112686340,320.4522400000,0.1242789700,316.8474730000,0.0354240611,303.1783750000,321.4713750000,321.3471370000,321.2156680000,321.0841060000,318.3810730000,315.1629030000,293.9172970000,314.7622680000,0.1696039440,319.1449280000,321.5315550000,321.4713750000,353.7592470000
6.0900001500,293.3257750000,308.7830510000,324.5453190000,351.6647950000,346.9020690000,298.3649290000,293.1203610000,0.5181863310,0.2645141780,321.1308900000,0.2112686340,320.4981380000,0.2112686340,320.4981380000,0.1242789700,316.8875120000,0.0354240462,303.1956180000,321.5179750000,321.3938290000,321.2624510000,321.1308900000,318.4237370000,315.2005920000,293.9188230000,314.7993160000,0.1696039440,319.1870730000,321.5780030000,321.5179750000,353.8601680000
6.0999999000,293.3259890000,308.8075260000,324.5961610000,351.7621460000,346.9873050000,298.3725590000,293.1203000000,0.5181863310,0.2645141780,321.1776430000,0.2112686340,320.5440060000,0.2112686340,320.5440060000,0.1242789700,316.9275510000,0.0354240350,303.2128600000,321.5645140000,321.4404910000,321.3092040000,321.1776430000,318.4663700000,315.2382200000,293.9203190000,314.8363650000,0.1696039440,319.2291870000,321.6244200000,321.5645140000,353.9610290000
6.1100001300,293.3262330000,308.8319700000,324.6469420000,351.8594060000,347.0724490000,298.3801880000,293.1202700000,0.5181863310,0.2645141780,321.2243650000,0.2112686340,320.5898440000,0.2112686340,320.5898440000,0.1242789700,316.9675600000,0.0354240239,303.2300720000,321.6110530000,321.4871220000,321.3558960000,321.2243650000,318.5089720000,315.2758480000,293.9218140000,314.8733830000,0.1696039590,319.2712400000,321.6707760000,321.6110530000,354.0617980000
