Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
7.6300001100,293.2310180000,305.7211610000,316.2623290000,333.8562620000,333.4497070000,297.3413090000,293.1510930000,0.5181863310,0.2645142380,295.9367070000,0.2112686780,295.2355040000,0.2112686780,295.2355040000,0.1242789700,294.3068850000,0.0354232639,293.5093380000,298.6093140000,296.8704830000,296.2491460000,295.9367070000,295.2473140000,294.8346560000,293.2026060000,294.7991940000,0.1696042870,310.5643920000,303.4646910000,298.6093140000,327.3407900000
7.6399998700,293.2310790000,305.7315060000,316.2817690000,333.8923650000,333.4831850000,297.3446350000,293.1510930000,0.5181863310,0.2645142380,295.9391170000,0.2112686780,295.2373050000,0.2112686780,295.2373050000,0.1242789700,294.3079220000,0.0354232602,293.5096740000,298.6139830000,296.8736880000,296.2518310000,295.9391170000,295.2491460000,294.8361510000,293.2026670000,294.8006290000,0.1696043010,310.5791320000,303.4734800000,298.6139830000,327.3714900000
7.6500001000,293.2311400000,305.7418210000,316.3012080000,333.9284360000,333.5166630000,297.3479310000,293.1510930000,0.5181863310,0.2645142380,295.9415280000,0.2112686780,295.2391050000,0.2112686780,295.2391050000,0.1242789700,294.3088990000,0.0354232602,293.5099790000,298.6186520000,296.8768920000,296.2544860000,295.9415280000,295.2509770000,294.8376160000,293.2026980000,294.8020940000,0.1696043010,310.5938720000,303.4822690000,298.6186520000,327.4021610000
7.6599998500,293.2312010000,305.7521060000,316.3205870000,333.9644470000,333.5500490000,297.3511960000,293.1510930000,0.5181863310,0.2645142380,295.9439390000,0.2112686780,295.2409360000,0.2112686780,295.2409360000,0.1242789700,294.3099060000,0.0354232602,293.5103150000,298.6233220000,296.8800660000,296.2571720000,295.9439390000,295.2528080000,294.8391110000,293.2027590000,294.8035580000,0.1696043010,310.6085510000,303.4910280000,298.6233220000,327.4328000000
7.6700000800,293.2312620000,305.7623900000,316.3399350000,334.0003970000,333.5834050000,297.3544920000,293.1510930000,0.5181863310,0.2645142380,295.9463500000,0.2112686780,295.2427370000,0.2112686780,295.2427370000,0.1242789700,294.3109130000,0.0354232565,293.5106200000,298.6279910000,296.8832700000,296.2598270000,295.9463500000,295.2546080000,294.8405760000,293.2028200000,294.8049930000,0.1696043010,310.6232300000,303.4997860000,298.6279910000,327.4633790000
7.6799998300,293.2313230000,305.7726440000,316.3592830000,334.0363160000,333.6166990000,297.3577880000,293.1510930000,0.5181863310,0.2645142380,295.9487300000,0.2112686780,295.2445370000,0.2112686780,295.2445370000,0.1242789700,294.3119200000,0.0354232565,293.5109250000,298.6326290000,296.8864440000,296.2625120000,295.9487300000,295.2564390000,294.8420410000,293.2028810000,294.8064270000,0.1696043010,310.6379090000,303.5085450000,298.6326290000,327.4938960000
7.6900000600,293.2313840000,305.7828980000,316.3785710000,334.0722050000,333.6499330000,297.3610840000,293.1510930000,0.5181863310,0.2645142380,295.9511410000,0.2112686780,295.2463380000,0.2112686780,295.2463380000,0.1242789700,294.3129270000,0.0354232565,293.5112610000,298.6372680000,296.8896180000,296.2651370000,295.9511410000,295.2582400000,294.8435360000,293.2029110000,294.8078920000,0.1696043010,310.6525270000,303.5172730000,298.6372680000,327.5244140000
7.6999998100,293.2314450000,305.7931210000,316.3978580000,334.1080320000,333.6831360000,297.3643490000,293.1510930000,0.5181863310,0.2645142380,295.9535220000,0.2112686780,295.2481080000,0.2112686780,295.2481080000,0.1242789700,294.3139340000,0.0354232527,293.5115660000,298.6419070000,296.8927920000,296.2678220000,295.9535220000,295.2600710000,294.8450010000,293.2029720000,294.8093260000,0.1696043010,310.6671450000,303.5259700000,298.6419070000,327.5548710000
7.7100000400,293.2315060000,305.8033450000,316.4170840000,334.1437990000,333.7162780000,297.3676150000,293.1510930000,0.5181863310,0.2645142380,295.9559330000,0.2112686780,295.2499080000,0.2112686780,295.2499080000,0.1242789700,294.3149110000,0.0354232527,293.5118710000,298.6465450000,296.8959660000,296.2704470000,295.9559330000,295.2618710000,294.8464660000,293.2030330000,294.8107600000,0.1696043010,310.6817630000,303.5346680000,298.6465450000,327.5852970000
7.7199997900,293.2315670000,305.8135380000,316.4363100000,334.1795040000,333.7493900000,297.3708800000,293.1510930000,0.5181863310,0.2645142380,295.9583130000,0.2112686780,295.2517090000,0.2112686780,295.2517090000,0.1242789700,294.3159180000,0.0354232527,293.5122070000,298.6511540000,296.8991090000,296.2731020000,295.9583130000,295.2636720000,294.8479310000,293.2030940000,294.8121950000,0.1696043010,310.6963200000,303.5433650000,298.6511540000,327.6156920000
