Time [s],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K]
1.8810000400,296.6954350000,296.6997990000,296.6766360000,296.5786130000,295.1358340000
1.8819999700,296.6996150000,296.7040100000,296.6808170000,296.5827330000,295.1383060000
1.8830000200,296.7037960000,296.7081910000,296.6850280000,296.5868530000,295.1408080000
1.8839999400,296.7079470000,296.7124020000,296.6892090000,296.5909730000,295.1432800000
1.8849999900,296.7121280000,296.7165830000,296.6934200000,296.5951230000,295.1457820000
1.8860000400,296.7163090000,296.7207640000,296.6976320000,296.5992430000,295.1482540000
1.8869999600,296.7204900000,296.7249450000,296.7018130000,296.6033630000,295.1507570000
1.8880000100,296.7246700000,296.7291560000,296.7060240000,296.6074830000,295.1532290000
1.8890000600,296.7288510000,296.7333370000,296.7102050000,296.6116030000,295.1557310000
1.8899999900,296.7330020000,296.7375180000,296.7143860000,296.6157530000,295.1582030000
1.8910000300,296.7371830000,296.7417300000,296.7185970000,296.6198730000,295.1606750000
1.8919999600,296.7413640000,296.7459110000,296.7227780000,296.6239930000,295.1631770000
1.8930000100,296.7455440000,296.7500920000,296.7269900000,296.6281130000,295.1656490000
1.8940000500,296.7496950000,296.7543030000,296.7311710000,296.6322330000,295.1681520000
1.8949999800,296.7538760000,296.7584840000,296.7353820000,296.6363530000,295.1706240000
1.8960000300,296.7580260000,296.7626650000,296.7395630000,296.6404720000,295.1730960000
1.8969999600,296.7622070000,296.7668460000,296.7437440000,296.6445920000,295.1755980000
1.8980000000,296.7663880000,296.7710270000,296.7479550000,296.6487120000,295.1780700000
1.8990000500,296.7705690000,296.7752380000,296.7521360000,296.6528320000,295.1805730000
1.8999999800,296.7747190000,296.7794190000,296.7563170000,296.6569520000,295.1830440000
1.9010000200,296.7789000000,296.7836000000,296.7605290000,296.6610720000,295.1855160000
1.9019999500,296.7830510000,296.7877810000,296.7647090000,296.6651920000,295.1880190000
1.9030000000,296.7872310000,296.7919620000,296.7688900000,296.6693120000,295.1904910000
1.9040000400,296.7914120000,296.7961430000,296.7731020000,296.6734310000,295.1929630000
1.9049999700,296.7955630000,296.8003230000,296.7772830000,296.6775510000,295.1954650000
1.9060000200,296.7997440000,296.8045350000,296.7814640000,296.6816710000,295.1979370000
1.9069999500,296.8038940000,296.8086850000,296.7856450000,296.6857910000,295.2004090000
1.9079999900,296.8080750000,296.8128660000,296.7898250000,296.6898800000,295.2029110000
1.9090000400,296.8122250000,296.8170470000,296.7940060000,296.6940000000,295.2053830000
1.9099999700,296.8164060000,296.8212280000,296.7982180000,296.6981200000,295.2078550000
1.9110000100,296.8205570000,296.8254090000,296.8023990000,296.7022400000,295.2103270000
1.9119999400,296.8247380000,296.8295900000,296.8065800000,296.7063600000,295.2128300000
1.9129999900,296.8288880000,296.8337710000,296.8107600000,296.7104490000,295.2153020000
1.9140000300,296.8330380000,296.8379520000,296.8149410000,296.7145690000,295.2177730000
1.9149999600,296.8372190000,296.8421330000,296.8191220000,296.7186890000,295.2202450000
1.9160000100,296.8413700000,296.8463130000,296.8233030000,296.7228090000,295.2227170000
1.9170000600,296.8455510000,296.8504940000,296.8275150000,296.7268980000,295.2252200000
1.9179999800,296.8497010000,296.8546750000,296.8316650000,296.7310180000,295.2276920000
1.9190000300,296.8538820000,296.8588560000,296.8358460000,296.7351380000,295.2301640000
1.9199999600,296.8580320000,296.8630370000,296.8400270000,296.7392270000,295.2326350000
1.9210000000,296.8621830000,296.8672180000,296.8442080000,296.7433470000,295.2351070000
1.9220000500,296.8663640000,296.8713680000,296.8483890000,296.7474370000,295.2376100000
1.9229999800,296.8705140000,296.8755490000,296.8525700000,296.7515560000,295.2400820000
1.9240000200,296.8746640000,296.8797300000,296.8567500000,296.7556760000,295.2425540000
1.9249999500,296.8788450000,296.8839110000,296.8609620000,296.7597660000,295.2450260000
1.9260000000,296.8829650000,296.8880920000,296.8651430000,296.7638850000,295.2474980000
1.9270000500,296.8871460000,296.8922730000,296.8693240000,296.7679750000,295.2499690000
1.9279999700,296.8912960000,296.8964230000,296.8735050000,296.7720950000,295.2524720000
1.9290000200,296.8954470000,296.9006040000,296.8776550000,296.7761840000,295.2549440000
1.9299999500,296.8996280000,296.9047850000,296.8818360000,296.7803040000,295.2574160000
1.9309999900,296.9037780000,296.9089360000,296.8860170000,296.7843930000,295.2598880000
1.9320000400,296.9079280000,296.9131160000,296.8901980000,296.7885130000,295.2623600000
1.9329999700,296.9120790000,296.9172970000,296.8943790000,296.7926030000,295.2648320000
1.9340000200,296.9162290000,296.9214480000,296.8985600000,296.7966920000,295.2673030000
1.9349999400,296.9203800000,296.9256290000,296.9027400000,296.8008120000,295.2697750000
1.9359999900,296.9245610000,296.9298100000,296.9069210000,296.8049010000,295.2722470000
1.9370000400,296.9287110000,296.9339600000,296.9110720000,296.8089900000,295.2747190000
1.9379999600,296.9328610000,296.9381410000,296.9152530000,296.8131100000,295.2771910000
1.9390000100,296.9370120000,296.9423220000,296.9194340000,296.8172000000,295.2796630000
1.9400000600,296.9411620000,296.9464720000,296.9236150000,296.8212890000,295.2821350000
1.9409999800,296.9453130000,296.9506530000,296.9277650000,296.8253780000,295.2846070000
1.9420000300,296.9494630000,296.9548340000,296.9319460000,296.8294980000,295.2870790000
1.9429999600,296.9536130000,296.9589840000,296.9361270000,296.8335880000,295.2895510000
1.9440000100,296.9577640000,296.9631350000,296.9403080000,296.8376770000,295.2920230000
1.9450000500,296.9619140000,296.9673160000,296.9444580000,296.8417660000,295.2944950000
1.9459999800,296.9660640000,296.9714660000,296.9486390000,296.8458860000,295.2969670000
1.9470000300,296.9702150000,296.9756470000,296.9528200000,296.8499760000,295.2994380000
1.9479999500,296.9743650000,296.9798280000,296.9570010000,296.8540650000,295.3019100000
1.9490000000,296.9785160000,296.9839780000,296.9611510000,296.8581540000,295.3043820000
1.9500000500,296.9826660000,296.9881590000,296.9653320000,296.8622440000,295.3068540000
1.9509999800,296.9868160000,296.9923100000,296.9695130000,296.8663640000,295.3092960000
1.9520000200,296.9909670000,296.9964900000,296.9736630000,296.8704530000,295.3117680000
1.9529999500,296.9951170000,297.0006410000,296.9778440000,296.8745420000,295.3142400000
1.9540000000,296.9992680000,297.0048220000,296.9820250000,296.8786320000,295.3167110000
1.9550000400,297.0034180000,297.0089720000,296.9861760000,296.8827210000,295.3191830000
1.9559999700,297.0075680000,297.0131230000,296.9903260000,296.8868100000,295.3216550000
1.9570000200,297.0116880000,297.0173030000,296.9945070000,296.8909000000,295.3241270000
1.9579999400,297.0158390000,297.0214540000,296.9986880000,296.8949890000,295.3265990000
1.9589999900,297.0199890000,297.0256350000,297.0028380000,296.8990780000,295.3290710000
1.9600000400,297.0241390000,297.0297850000,297.0070190000,296.9031680000,295.3315430000
1.9609999700,297.0282900000,297.0339360000,297.0111690000,296.9072570000,295.3339840000
1.9620000100,297.0324400000,297.0380860000,297.0153500000,296.9113460000,295.3364560000
1.9630000600,297.0365600000,297.0422670000,297.0195310000,296.9154360000,295.3389280000
1.9639999900,297.0407100000,297.0464170000,297.0236820000,296.9195250000,295.3414000000
1.9650000300,297.0448610000,297.0505680000,297.0278630000,296.9236450000,295.3438720000
1.9659999600,297.0490110000,297.0547490000,297.0320130000,296.9277340000,295.3463440000
1.9670000100,297.0531310000,297.0588990000,297.0361940000,296.9318240000,295.3487850000
1.9680000500,297.0572810000,297.0630490000,297.0403440000,296.9359130000,295.3512570000
1.9689999800,297.0614320000,297.0672300000,297.0444950000,296.9399720000,295.3537290000
1.9700000300,297.0655820000,297.0713810000,297.0486760000,296.9440610000,295.3562010000
1.9709999600,297.0697020000,297.0755310000,297.0528260000,296.9481510000,295.3586730000
1.9720000000,297.0738530000,297.0796810000,297.0569760000,296.9522400000,295.3611150000
1.9730000500,297.0780030000,297.0838620000,297.0611570000,296.9563290000,295.3635860000
1.9739999800,297.0821230000,297.0880130000,297.0653080000,296.9604190000,295.3660580000
1.9750000200,297.0862730000,297.0921630000,297.0694890000,296.9645080000,295.3685300000
1.9759999500,297.0904240000,297.0963130000,297.0736390000,296.9685970000,295.3709720000
1.9770000000,297.0945430000,297.1004640000,297.0777890000,296.9726560000,295.3734440000
1.9780000400,297.0986940000,297.1046450000,297.0819700000,296.9767460000,295.3759160000
1.9789999700,297.1028140000,297.1087950000,297.0861210000,296.9808350000,295.3783570000
1.9800000200,297.1069640000,297.1129150000,297.0902710000,296.9849240000,295.3808290000
1.9809999500,297.1110840000,297.1170960000,297.0944520000,296.9890140000,295.3833010000
1.9819999900,297.1152340000,297.1212460000,297.0986020000,296.9931030000,295.3857730000
1.9830000400,297.1193540000,297.1253970000,297.1027530000,296.9971620000,295.3882140000
1.9839999700,297.1235050000,297.1295470000,297.1069030000,297.0012510000,295.3906860000
1.9850000100,297.1276250000,297.1336980000,297.1110840000,297.0053410000,295.3931580000
1.9859999400,297.1317750000,297.1378480000,297.1152340000,297.0093990000,295.3955990000
1.9869999900,297.1358950000,297.1419980000,297.1193850000,297.0134890000,295.3980710000
1.9880000400,297.1400450000,297.1461490000,297.1235350000,297.0175780000,295.4005430000
1.9889999600,297.1441650000,297.1502990000,297.1276860000,297.0216370000,295.4030150000
1.9900000100,297.1482850000,297.1544490000,297.1318360000,297.0257260000,295.4054570000
1.9910000600,297.1524350000,297.1586000000,297.1359860000,297.0298160000,295.4079280000
1.9919999800,297.1565550000,297.1627500000,297.1401670000,297.0339050000,295.4103700000
1.9930000300,297.1607060000,297.1669010000,297.1443180000,297.0379640000,295.4128420000
1.9939999600,297.1648250000,297.1710510000,297.1484680000,297.0420530000,295.4153140000
1.9950000000,297.1689450000,297.1752010000,297.1526180000,297.0461120000,295.4177550000
1.9960000500,297.1730960000,297.1793520000,297.1567690000,297.0502010000,295.4202270000
1.9969999800,297.1772160000,297.1834720000,297.1609190000,297.0542910000,295.4226680000
1.9980000300,297.1813350000,297.1876220000,297.1650700000,297.0583500000,295.4251400000
1.9989999500,297.1854860000,297.1917720000,297.1692200000,297.0624390000,295.4276120000
2.0000000000,297.1896060000,297.1959230000,297.1733700000,297.0664980000,295.4300540000
2.0009999300,297.1937260000,297.2000730000,297.1775210000,297.0705870000,295.4325260000
2.0020000900,297.1978450000,297.2042240000,297.1816710000,297.0746460000,295.4349670000
2.0030000200,297.2019960000,297.2083440000,297.1858220000,297.0787350000,295.4374390000
2.0039999500,297.2061160000,297.2124940000,297.1899720000,297.0827940000,295.4398800000
2.0050001100,297.2102360000,297.2166440000,297.1941220000,297.0868840000,295.4423520000
2.0060000400,297.2143550000,297.2207950000,297.1982730000,297.0909420000,295.4448240000
2.0069999700,297.2184750000,297.2249450000,297.2024230000,297.0950320000,295.4472660000
2.0079999000,297.2226260000,297.2290650000,297.2065730000,297.0990910000,295.4497380000
2.0090000600,297.2267460000,297.2332150000,297.2107240000,297.1031490000,295.4521790000
2.0099999900,297.2308650000,297.2373350000,297.2148740000,297.1072390000,295.4546510000
2.0109999200,297.2349850000,297.2414860000,297.2190250000,297.1112980000,295.4570920000
2.0120000800,297.2391050000,297.2456360000,297.2231750000,297.1153560000,295.4595640000
2.0130000100,297.2432250000,297.2497560000,297.2272950000,297.1194460000,295.4620060000
2.0139999400,297.2473450000,297.2539060000,297.2314450000,297.1235050000,295.4644780000
2.0150001000,297.2514950000,297.2580570000,297.2355960000,297.1275940000,295.4669190000
2.0160000300,297.2556150000,297.2621770000,297.2397460000,297.1316530000,295.4693910000
2.0169999600,297.2597350000,297.2663270000,297.2438660000,297.1357120000,295.4718320000
2.0179998900,297.2638550000,297.2704770000,297.2480160000,297.1398010000,295.4743040000
2.0190000500,297.2679750000,297.2745970000,297.2521670000,297.1438600000,295.4767460000
2.0199999800,297.2721250000,297.2787480000,297.2563170000,297.1479190000,295.4791870000
2.0209999100,297.2762450000,297.2828980000,297.2604680000,297.1519780000,295.4816590000
2.0220000700,297.2803650000,297.2870180000,297.2645870000,297.1560670000,295.4841000000
2.0230000000,297.2844850000,297.2911680000,297.2687380000,297.1601260000,295.4865720000
2.0239999300,297.2886050000,297.2952880000,297.2728880000,297.1641850000,295.4890140000
2.0250001000,297.2927250000,297.2994380000,297.2770080000,297.1682430000,295.4914550000
2.0260000200,297.2968440000,297.3035580000,297.2811580000,297.1723330000,295.4939270000
2.0269999500,297.3009640000,297.3077090000,297.2853090000,297.1763920000,295.4963680000
2.0280001200,297.3050840000,297.3118290000,297.2894290000,297.1804500000,295.4988400000
2.0290000400,297.3092040000,297.3159790000,297.2935790000,297.1845090000,295.5012820000
2.0299999700,297.3133240000,297.3200990000,297.2977290000,297.1885680000,295.5037540000
2.0309999000,297.3174440000,297.3242490000,297.3018490000,297.1926270000,295.5061950000
2.0320000600,297.3215640000,297.3283690000,297.3060000000,297.1966860000,295.5086360000
2.0329999900,297.3256840000,297.3325200000,297.3101200000,297.2007750000,295.5111080000
2.0339999200,297.3298030000,297.3366390000,297.3142700000,297.2048340000,295.5135500000
2.0350000900,297.3339230000,297.3407590000,297.3184200000,297.2088930000,295.5159910000
2.0360000100,297.3380430000,297.3449100000,297.3225400000,297.2129520000,295.5184630000
2.0369999400,297.3421630000,297.3490300000,297.3266910000,297.2170100000,295.5209050000
2.0380001100,297.3462830000,297.3531800000,297.3308110000,297.2210690000,295.5233460000
2.0390000300,297.3503720000,297.3573000000,297.3349610000,297.2251280000,295.5257870000
2.0399999600,297.3544920000,297.3614200000,297.3390810000,297.2291870000,295.5282590000
2.0409998900,297.3586120000,297.3655700000,297.3432310000,297.2332460000,295.5307010000
2.0420000600,297.3627320000,297.3696900000,297.3473510000,297.2373050000,295.5331730000
2.0429999800,297.3668520000,297.3738100000,297.3514710000,297.2413640000,295.5356140000
2.0439999100,297.3709720000,297.3779300000,297.3556210000,297.2454220000,295.5380550000
2.0450000800,297.3750610000,297.3820800000,297.3597410000,297.2494510000,295.5404970000
2.0460000000,297.3791810000,297.3862000000,297.3638920000,297.2535100000,295.5429380000
2.0469999300,297.3833010000,297.3903200000,297.3680110000,297.2575680000,295.5454100000
2.0480001000,297.3874210000,297.3944400000,297.3721310000,297.2616270000,295.5478520000
2.0490000200,297.3915100000,297.3985900000,297.3762820000,297.2656860000,295.5502930000
2.0499999500,297.3956300000,297.4027100000,297.3804020000,297.2697450000,295.5527650000
2.0510001200,297.3997500000,297.4068300000,297.3845210000,297.2738040000,295.5552060000
2.0520000500,297.4038700000,297.4109500000,297.3886720000,297.2778630000,295.5576480000
2.0529999700,297.4079590000,297.4150700000,297.3927920000,297.2818910000,295.5600890000
2.0539999000,297.4120790000,297.4191890000,297.3969120000,297.2859500000,295.5625310000
2.0550000700,297.4161990000,297.4233400000,297.4010620000,297.2900090000,295.5650020000
2.0559999900,297.4202880000,297.4274600000,297.4051820000,297.2940670000,295.5674440000
2.0569999200,297.4244080000,297.4315800000,297.4093020000,297.2980960000,295.5698850000
2.0580000900,297.4284970000,297.4356990000,297.4134220000,297.3021550000,295.5723270000
2.0590000200,297.4326170000,297.4398190000,297.4175720000,297.3062130000,295.5747680000
2.0599999400,297.4367370000,297.4439390000,297.4216920000,297.3102720000,295.5772090000
2.0610001100,297.4408260000,297.4480590000,297.4258120000,297.3143010000,295.5796810000
2.0620000400,297.4449460000,297.4521790000,297.4299320000,297.3183590000,295.5821230000
2.0629999600,297.4490360000,297.4562990000,297.4340520000,297.3224180000,295.5845640000
2.0639998900,297.4531560000,297.4604190000,297.4381710000,297.3264470000,295.5870060000
2.0650000600,297.4572450000,297.4645390000,297.4422910000,297.3305050000,295.5894470000
2.0659999800,297.4613650000,297.4686580000,297.4464110000,297.3345640000,295.5918880000
2.0669999100,297.4654850000,297.4727780000,297.4505310000,297.3385930000,295.5943300000
2.0680000800,297.4695740000,297.4768980000,297.4546810000,297.3426510000,295.5967710000
2.0690000100,297.4736940000,297.4810180000,297.4588010000,297.3466800000,295.5992430000
2.0699999300,297.4777830000,297.4851380000,297.4629210000,297.3507390000,295.6016850000
2.0710001000,297.4819030000,297.4892580000,297.4670410000,297.3547670000,295.6040950000
2.0720000300,297.4859920000,297.4933780000,297.4711610000,297.3588260000,295.6065670000
2.0729999500,297.4900820000,297.4974980000,297.4752500000,297.3628850000,295.6090090000
2.0739998800,297.4942020000,297.5016170000,297.4793700000,297.3669130000,295.6114500000
2.0750000500,297.4982910000,297.5057370000,297.4834900000,297.3709720000,295.6138920000
2.0759999800,297.5024110000,297.5098570000,297.4876100000,297.3750000000,295.6163330000
2.0769999000,297.5065000000,297.5139470000,297.4917300000,297.3790280000,295.6187740000
2.0780000700,297.5105900000,297.5180660000,297.4958500000,297.3830870000,295.6212160000
2.0790000000,297.5147090000,297.5221860000,297.4999690000,297.3871150000,295.6236570000
2.0799999200,297.5187990000,297.5263060000,297.5040890000,297.3911740000,295.6260990000
2.0810000900,297.5228880000,297.5304260000,297.5082090000,297.3952030000,295.6285400000
2.0820000200,297.5270080000,297.5345150000,297.5123290000,297.3992610000,295.6309810000
2.0829999400,297.5310970000,297.5386350000,297.5164180000,297.4032900000,295.6334230000
2.0840001100,297.5351870000,297.5427550000,297.5205380000,297.4073180000,295.6358640000
2.0850000400,297.5393070000,297.5468750000,297.5246580000,297.4113770000,295.6383060000
2.0859999700,297.5433960000,297.5509950000,297.5287780000,297.4154050000,295.6407470000
2.0869998900,297.5474850000,297.5551150000,297.5328980000,297.4194340000,295.6431880000
2.0880000600,297.5516050000,297.5592040000,297.5369870000,297.4234920000,295.6456300000
2.0889999900,297.5556950000,297.5633240000,297.5411070000,297.4275210000,295.6480710000
2.0899999100,297.5597840000,297.5674440000,297.5452270000,297.4315490000,295.6505130000
2.0910000800,297.5638730000,297.5715330000,297.5493470000,297.4355770000,295.6529540000
2.0920000100,297.5679630000,297.5756530000,297.5534360000,297.4396360000,295.6553650000
2.0929999400,297.5720830000,297.5797730000,297.5575560000,297.4436650000,295.6578060000
2.0940001000,297.5761720000,297.5838620000,297.5616760000,297.4476930000,295.6602480000
2.0950000300,297.5802610000,297.5879820000,297.5657650000,297.4517520000,295.6626890000
2.0959999600,297.5843510000,297.5920720000,297.5698850000,297.4557800000,295.6651310000
2.0969998800,297.5884400000,297.5961910000,297.5740050000,297.4598080000,295.6675720000
2.0980000500,297.5925290000,297.6003110000,297.5781250000,297.4638370000,295.6700130000
2.0989999800,297.5966190000,297.6044010000,297.5822140000,297.4678650000,295.6724550000
2.0999999000,297.6007080000,297.6085210000,297.5863340000,297.4718930000,295.6748660000
2.1010000700,297.6047970000,297.6126100000,297.5904240000,297.4759520000,295.6773070000
2.1020000000,297.6088870000,297.6167300000,297.5945430000,297.4799800000,295.6797490000
2.1029999300,297.6129760000,297.6208190000,297.5986630000,297.4840090000,295.6821900000
2.1040000900,297.6170650000,297.6249390000,297.6027530000,297.4880370000,295.6846310000
2.1050000200,297.6211550000,297.6290280000,297.6068730000,297.4920650000,295.6870730000
2.1059999500,297.6252750000,297.6331480000,297.6109620000,297.4960940000,295.6895140000
2.1070001100,297.6293640000,297.6372380000,297.6150820000,297.5001220000,295.6919250000
2.1080000400,297.6334530000,297.6413570000,297.6191710000,297.5041500000,295.6943660000
2.1089999700,297.6375430000,297.6454470000,297.6232910000,297.5081790000,295.6968080000
2.1099999000,297.6416320000,297.6495360000,297.6273800000,297.5122070000,295.6992490000
2.1110000600,297.6457210000,297.6536560000,297.6315000000,297.5162350000,295.7016910000
2.1119999900,297.6497800000,297.6577450000,297.6355900000,297.5202640000,295.7041320000
2.1129999200,297.6538700000,297.6618650000,297.6396790000,297.5242920000,295.7065430000
2.1140000800,297.6579590000,297.6659550000,297.6437990000,297.5283200000,295.7089840000
2.1150000100,297.6620480000,297.6700740000,297.6478880000,297.5323490000,295.7114260000
2.1159999400,297.6661380000,297.6741640000,297.6520080000,297.5363770000,295.7138370000
2.1170001000,297.6702270000,297.6782530000,297.6560970000,297.5404050000,295.7162780000
2.1180000300,297.6743160000,297.6823730000,297.6602170000,297.5444340000,295.7187190000
2.1189999600,297.6784060000,297.6864620000,297.6643070000,297.5484620000,295.7211610000
2.1199998900,297.6824950000,297.6905520000,297.6683960000,297.5524900000,295.7236020000
2.1210000500,297.6865840000,297.6946720000,297.6725160000,297.5565190000,295.7260130000
2.1219999800,297.6906430000,297.6987610000,297.6766050000,297.5605470000,295.7284550000
2.1229999100,297.6947330000,297.7028500000,297.6807250000,297.5645750000,295.7308960000
2.1240000700,297.6988220000,297.7069400000,297.6848140000,297.5686040000,295.7333070000
2.1250000000,297.7029110000,297.7110600000,297.6889040000,297.5726320000,295.7357480000
2.1259999300,297.7069700000,297.7151490000,297.6929930000,297.5766300000,295.7381900000
2.1270000900,297.7110600000,297.7192380000,297.6971130000,297.5806580000,295.7406310000
2.1280000200,297.7151490000,297.7233280000,297.7012020000,297.5846860000,295.7430420000
2.1289999500,297.7192080000,297.7274170000,297.7052920000,297.5887150000,295.7454830000
2.1300001100,297.7232970000,297.7315060000,297.7093810000,297.5927430000,295.7479250000
2.1310000400,297.7273860000,297.7355960000,297.7134700000,297.5967410000,295.7503360000
2.1319999700,297.7314450000,297.7396850000,297.7175600000,297.6007690000,295.7527770000
2.1329999000,297.7355350000,297.7438050000,297.7216490000,297.6047670000,295.7551880000
2.1340000600,297.7396240000,297.7478940000,297.7257390000,297.6087950000,295.7576290000
2.1349999900,297.7437130000,297.7519840000,297.7298580000,297.6128230000,295.7600710000
2.1359999200,297.7477720000,297.7560730000,297.7339480000,297.6168520000,295.7625120000
2.1370000800,297.7518620000,297.7601620000,297.7380370000,297.6208500000,295.7649230000
2.1380000100,297.7559200000,297.7642520000,297.7421260000,297.6248780000,295.7673650000
2.1389999400,297.7600100000,297.7683410000,297.7462160000,297.6288760000,295.7697750000
2.1400001000,297.7640690000,297.7724300000,297.7503050000,297.6329040000,295.7722170000
2.1410000300,297.7681580000,297.7765200000,297.7543950000,297.6369320000,295.7746280000
2.1419999600,297.7722170000,297.7806090000,297.7584840000,297.6409300000,295.7770690000
2.1429998900,297.7763060000,297.7846680000,297.7625730000,297.6449580000,295.7795100000
2.1440000500,297.7803650000,297.7887570000,297.7666630000,297.6489560000,295.7819210000
2.1449999800,297.7844540000,297.7928470000,297.7707210000,297.6529850000,295.7843630000
2.1459999100,297.7885440000,297.7969360000,297.7748110000,297.6569820000,295.7867740000
2.1470000700,297.7926030000,297.8010250000,297.7789000000,297.6610110000,295.7892150000
2.1480000000,297.7966920000,297.8051150000,297.7829900000,297.6650090000,295.7916260000
2.1489999300,297.8007510000,297.8092040000,297.7870790000,297.6690060000,295.7940670000
2.1500001000,297.8048100000,297.8132930000,297.7911680000,297.6730350000,295.7964780000
2.1510000200,297.8088990000,297.8173520000,297.7952270000,297.6770320000,295.7989200000
2.1519999500,297.8129580000,297.8214420000,297.7993160000,297.6810610000,295.8013310000
2.1530001200,297.8170170000,297.8255310000,297.8034060000,297.6850590000,295.8037720000
2.1540000400,297.8211060000,297.8296200000,297.8074950000,297.6890560000,295.8061830000
2.1549999700,297.8251650000,297.8336790000,297.8115840000,297.6930850000,295.8086240000
2.1559999000,297.8292540000,297.8377690000,297.8156430000,297.6970830000,295.8110350000
2.1570000600,297.8333130000,297.8418580000,297.8197330000,297.7010800000,295.8134460000
2.1579999900,297.8373720000,297.8459170000,297.8238220000,297.7050780000,295.8158870000
2.1589999200,297.8414610000,297.8500060000,297.8278810000,297.7090760000,295.8182980000
2.1600000900,297.8455200000,297.8540950000,297.8319700000,297.7131040000,295.8207400000
2.1610000100,297.8495790000,297.8581850000,297.8360600000,297.7171020000,295.8231510000
2.1619999400,297.8536380000,297.8622440000,297.8401180000,297.7211000000,295.8255920000
2.1630001100,297.8577270000,297.8663330000,297.8442080000,297.7250980000,295.8280030000
2.1640000300,297.8617860000,297.8703920000,297.8482670000,297.7290950000,295.8304140000
2.1649999600,297.8658450000,297.8744810000,297.8523560000,297.7331240000,295.8328550000
2.1659998900,297.8699040000,297.8785400000,297.8564150000,297.7371220000,295.8352660000
2.1670000600,297.8739930000,297.8826290000,297.8605040000,297.7411190000,295.8376770000
2.1679999800,297.8780520000,297.8867190000,297.8645940000,297.7451170000,295.8400880000
2.1689999100,297.8821110000,297.8907780000,297.8686520000,297.7491150000,295.8425290000
2.1700000800,297.8861690000,297.8948670000,297.8727420000,297.7531130000,295.8449400000
2.1710000000,297.8902280000,297.8989260000,297.8768010000,297.7571110000,295.8473510000
2.1719999300,297.8942870000,297.9030150000,297.8808900000,297.7611080000,295.8497920000
2.1730001000,297.8983460000,297.9070740000,297.8849490000,297.7651060000,295.8522030000
2.1740000200,297.9024050000,297.9111630000,297.8890380000,297.7691350000,295.8546140000
2.1749999500,297.9064940000,297.9152220000,297.8930970000,297.7731320000,295.8570250000
2.1760001200,297.9105530000,297.9193120000,297.8971560000,297.7771000000,295.8594670000
2.1770000500,297.9146120000,297.9233700000,297.9012450000,297.7810970000,295.8618770000
2.1779999700,297.9186710000,297.9274290000,297.9053340000,297.7850950000,295.8642880000
2.1789999000,297.9227290000,297.9315190000,297.9093930000,297.7890930000,295.8666990000
2.1800000700,297.9267880000,297.9355770000,297.9134520000,297.7930910000,295.8691410000
2.1809999900,297.9308470000,297.9396360000,297.9175420000,297.7970890000,295.8715520000
2.1819999200,297.9349060000,297.9437260000,297.9216000000,297.8010860000,295.8739620000
2.1830000900,297.9389650000,297.9477840000,297.9256590000,297.8050840000,295.8763730000
2.1840000200,297.9430240000,297.9518740000,297.9297490000,297.8090820000,295.8788150000
2.1849999400,297.9470830000,297.9559330000,297.9338070000,297.8130800000,295.8812260000
2.1860001100,297.9511410000,297.9599910000,297.9378660000,297.8170470000,295.8836360000
2.1870000400,297.9552000000,297.9640500000,297.9419250000,297.8210450000,295.8860470000
2.1879999600,297.9592590000,297.9681400000,297.9460140000,297.8250430000,295.8884580000
2.1889998900,297.9632870000,297.9721980000,297.9500730000,297.8290410000,295.8908690000
2.1900000600,297.9673460000,297.9762570000,297.9541320000,297.8330380000,295.8932800000
2.1909999800,297.9714050000,297.9803160000,297.9582210000,297.8370360000,295.8957210000
2.1919999100,297.9754640000,297.9844060000,297.9622800000,297.8410340000,295.8981320000
2.1930000800,297.9795230000,297.9884640000,297.9663390000,297.8450010000,295.9005430000
2.1940000100,297.9835820000,297.9925230000,297.9703980000,297.8489990000,295.9029540000
2.1949999300,297.9876400000,297.9965820000,297.9744570000,297.8529970000,295.9053650000
2.1960001000,297.9916990000,298.0006710000,297.9785160000,297.8569950000,295.9077760000
2.1970000300,297.9957280000,298.0047300000,297.9826050000,297.8609620000,295.9101870000
2.1979999500,297.9997860000,298.0087890000,297.9866640000,297.8649600000,295.9125980000
2.1989998800,298.0038450000,298.0128480000,297.9907230000,297.8689270000,295.9150090000
2.2000000500,298.0079040000,298.0169070000,297.9947810000,297.8729250000,295.9174190000
2.2009999800,298.0119320000,298.0209660000,297.9988400000,297.8769230000,295.9198300000
2.2019999000,298.0159910000,298.0250240000,298.0028990000,297.8808900000,295.9222410000
2.2030000700,298.0200500000,298.0290830000,298.0069580000,297.8848880000,295.9246830000
2.2040000000,298.0241090000,298.0331730000,298.0110170000,297.8888550000,295.9270940000
2.2049999200,298.0281370000,298.0372310000,298.0150760000,297.8928530000,295.9295040000
2.2060000900,298.0321960000,298.0412900000,298.0191350000,297.8968510000,295.9318850000
2.2070000200,298.0362550000,298.0453490000,298.0231930000,297.9008180000,295.9342960000
2.2079999400,298.0402830000,298.0494080000,298.0272520000,297.9048160000,295.9367070000
2.2090001100,298.0443420000,298.0534360000,298.0313110000,297.9088130000,295.9391170000
