Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
0.3100000020,293.1504520000,293.2149660000,293.2708130000,293.3598020000,293.3681640000,293.1726380000,293.1499940000,0.5316451190,0.2714252470,293.1573180000,0.2168364380,293.1550600000,0.2168364380,293.1550600000,0.1276554760,293.1525570000,0.0367714800,293.1505740000,293.1709900000,293.1626590000,293.1591490000,293.1573180000,293.1541750000,293.1521910000,293.1500240000,293.1518550000,0.1748453680,293.2360530000,293.1953740000,293.1709900000,293.3257750000
0.3199999930,293.1504820000,293.2193300000,293.2788090000,293.3735660000,293.3824460000,293.1741330000,293.1499940000,0.5316451190,0.2714252770,293.1580510000,0.2168371830,293.1555790000,0.2168371830,293.1555790000,0.1276550740,293.1528320000,0.0367342792,293.1506350000,293.1726380000,293.1637270000,293.1600040000,293.1580510000,293.1546330000,293.1524660000,293.1500240000,293.1521300000,0.1748234780,293.2419130000,293.1987000000,293.1726380000,293.3372800000
0.3300000130,293.1505130000,293.2238160000,293.2870480000,293.3877870000,293.3971560000,293.1756590000,293.1499940000,0.5316451190,0.2714251280,293.1587830000,0.2168375700,293.1560970000,0.2168375700,293.1560970000,0.1276547160,293.1531070000,0.0367002413,293.1506960000,293.1743470000,293.1648250000,293.1608580000,293.1587830000,293.1551210000,293.1528020000,293.1500550000,293.1524350000,0.1748075630,293.2479550000,293.2021180000,293.1743470000,293.3491520000
0.3400000040,293.1505430000,293.2284240000,293.2955630000,293.4024050000,293.4123230000,293.1772460000,293.1499940000,0.5316451190,0.2714248900,293.1595460000,0.2168377040,293.1566770000,0.2168377040,293.1566770000,0.1276543140,293.1534120000,0.0366690047,293.1507870000,293.1761170000,293.1659850000,293.1617740000,293.1595460000,293.1556400000,293.1531370000,293.1500550000,293.1527400000,0.1747946740,293.2542110000,293.2056580000,293.1761170000,293.3613890000
0.3499999940,293.1505740000,293.2331850000,293.3043210000,293.4174800000,293.4279170000,293.1788940000,293.1499940000,0.5316451190,0.2714245620,293.1603700000,0.2168376450,293.1572570000,0.2168376450,293.1572570000,0.1276538820,293.1537170000,0.0366402864,293.1508790000,293.1779480000,293.1671750000,293.1627200000,293.1603700000,293.1561890000,293.1535030000,293.1500550000,293.1530760000,0.1747831260,293.2606510000,293.2093200000,293.1779480000,293.3739930000
0.3600000140,293.1506040000,293.2380980000,293.3133240000,293.4329830000,293.4439700000,293.1805730000,293.1499940000,0.5316451190,0.2714242340,293.1611940000,0.2168374960,293.1578670000,0.2168374960,293.1578670000,0.1276534200,293.1540530000,0.0366138518,293.1509400000,293.1798710000,293.1684270000,293.1636960000,293.1611940000,293.1567380000,293.1538700000,293.1500550000,293.1534420000,0.1747720990,293.2672730000,293.2130740000,293.1798710000,293.3869630000
0.3700000050,293.1506350000,293.2431340000,293.3225710000,293.4489140000,293.4604800000,293.1823120000,293.1499940000,0.5316451190,0.2714238760,293.1620790000,0.2168373020,293.1584780000,0.2168373020,293.1584780000,0.1276529430,293.1543880000,0.0365895145,293.1510310000,293.1818240000,293.1697080000,293.1647030000,293.1620790000,293.1573490000,293.1542660000,293.1500550000,293.1538090000,0.1747613100,293.2740780000,293.2169490000,293.1818240000,293.4002690000
0.3799999950,293.1506650000,293.2482910000,293.3320920000,293.4652710000,293.4774170000,293.1840820000,293.1499940000,0.5316451190,0.2714235480,293.1629640000,0.2168370930,293.1591490000,0.2168370930,293.1591490000,0.1276524660,293.1547240000,0.0365670994,293.1511230000,293.1838380000,293.1710210000,293.1657410000,293.1629640000,293.1579590000,293.1546940000,293.1500550000,293.1542050000,0.1747507150,293.2810670000,293.2209470000,293.1838380000,293.4139400000
0.3899999860,293.1506960000,293.2536010000,293.3418270000,293.4820560000,293.4947810000,293.1859130000,293.1499940000,0.5316451190,0.2714232500,293.1639100000,0.2168369140,293.1598210000,0.2168369140,293.1598210000,0.1276520340,293.1550900000,0.0365464687,293.1512150000,293.1859440000,293.1723940000,293.1668090000,293.1639100000,293.1586000000,293.1551510000,293.1500850000,293.1546020000,0.1747403740,293.2882690000,293.2250670000,293.1859440000,293.4279790000
0.4000000060,293.1507260000,293.2590640000,293.3518370000,293.4992680000,293.5126040000,293.1877750000,293.1499940000,0.5316451190,0.2714229520,293.1648860000,0.2168367650,293.1605220000,0.2168367650,293.1605220000,0.1276516470,293.1554570000,0.0365274884,293.1513060000,293.1880800000,293.1737980000,293.1679380000,293.1648860000,293.1592710000,293.1556090000,293.1500850000,293.1550290000,0.1747303750,293.2956540000,293.2292790000,293.1880800000,293.4423830000
