Time [s],Monitor Point: Coil1 X0 Z0024 (Temperature) [K],Monitor Point: Coil12 X0 Z0089 (Temperature) [K],Monitor Point: Coil12 X00109 Z00864 (Temperature) [K],Monitor Point: Coil12 X0021 Z00893 (Temperature) [K],Monitor Point: Coil6 X0021 Z00533 (Temperature) [K],Monitor Point: CoilsMiddleCenter (Temperature) [K],Monitor Point: Inlet (Temperature) [K],Monitor Point: Inlet (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm0mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm1mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm1mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm2mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm2mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm3mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm3mmTemp (Temperature) [K],Monitor Point: MouthpieceAbove1mm4mm (Velocity) [m s^-1],Monitor Point: MouthpieceAbove1mm4mmTemp (Temperature) [K],Monitor Point: Mp0 (Temperature) [K],Monitor Point: Mp1 (Temperature) [K],Monitor Point: Mp2 (Temperature) [K],Monitor Point: Mp3 (Temperature) [K],Monitor Point: OA1 (Temperature) [K],Monitor Point: OA2 (Temperature) [K],Monitor Point: OutletAVG [K],Monitor Point: OutletTemp (Temperature) [K],Monitor Point: OutletVel (Velocity) [m s^-1],Monitor Point: Pipe0 (Temperature) [K],Monitor Point: Pipe1 (Temperature) [K],Monitor Point: Pipe2 (Temperature) [K],Monitor Point: Thermocouple (Temperature) [K]
0.2099999930,298.1502080000,298.1792300000,298.2048650000,298.2459720000,298.2500920000,298.1603090000,298.1499940000,0.5310690400,0.2711055870,298.1520080000,0.2165425420,298.1512760000,0.2165425420,298.1512760000,0.1275272970,298.1506040000,0.0376713835,298.1501160000,298.1578670000,298.1543270000,298.1528020000,298.1520080000,298.1508480000,298.1502990000,298.1499940000,298.1502080000,0.1774534730,298.1879580000,298.1686400000,298.1578670000,298.2305300000
0.2199999990,298.1502080000,298.1821590000,298.2102970000,298.2554020000,298.2598880000,298.1613160000,298.1499940000,0.5310690400,0.2711071670,298.1524050000,0.2165540900,298.1515500000,0.2165540900,298.1515500000,0.1275292490,298.1507260000,0.0374612696,298.1501460000,298.1589050000,298.1549680000,298.1532590000,298.1524050000,298.1510620000,298.1503910000,298.1499940000,298.1502990000,0.1767848280,298.1919250000,298.1708070000,298.1589050000,298.2384030000
0.2300000040,298.1502380000,298.1852720000,298.2160030000,298.2652590000,298.2701110000,298.1623840000,298.1499940000,0.5310690400,0.2711107430,298.1528020000,0.2165646550,298.1518550000,0.2165646550,298.1518550000,0.1275290550,298.1508790000,0.0373007134,298.1501770000,298.1599730000,298.1556700000,298.1537780000,298.1528020000,298.1513060000,298.1505130000,298.1499940000,298.1503910000,0.1762034740,298.1960450000,298.1730650000,298.1599730000,298.2466740000
0.2399999950,298.1502690000,298.1884770000,298.2219850000,298.2755430000,298.2807920000,298.1635130000,298.1499940000,0.5310690400,0.2711150050,298.1532590000,0.2165731340,298.1521610000,0.2165731340,298.1521610000,0.1275265070,298.1510620000,0.0371768512,298.1502080000,298.1611330000,298.1563720000,298.1543270000,298.1532590000,298.1515810000,298.1506350000,298.1500240000,298.1505130000,0.1757323440,298.2003780000,298.1754460000,298.1611330000,298.2552800000
0.2500000000,298.1502990000,298.1918640000,298.2282100000,298.2862850000,298.2919310000,298.1646730000,298.1499940000,0.5310690400,0.2711191480,298.1537480000,0.2165797650,298.1524960000,0.2165797650,298.1524960000,0.1275227370,298.1512150000,0.0370794386,298.1502380000,298.1623540000,298.1571350000,298.1549070000,298.1537480000,298.1518550000,298.1507870000,298.1500240000,298.1506350000,0.1753720640,298.2048950000,298.1779480000,298.1623540000,298.2642520000
0.2599999900,298.1502990000,298.1953740000,298.2346800000,298.2974550000,298.3035280000,298.1658940000,298.1499940000,0.5310690400,0.2711227240,298.1542360000,0.2165850100,298.1528630000,0.2165850100,298.1528630000,0.1275190110,298.1513980000,0.0370004922,298.1502690000,298.1636350000,298.1579590000,298.1555180000,298.1542360000,298.1521910000,298.1509700000,298.1500240000,298.1507870000,0.1751098630,298.2096250000,298.1805420000,298.1636350000,298.2735900000
0.2700000110,298.1503300000,298.1990360000,298.2413940000,298.3090520000,298.3155820000,298.1671450000,298.1499940000,0.5310690400,0.2711254950,298.1547850000,0.2165891980,298.1532590000,0.2165891980,298.1532590000,0.1275161210,298.1516110000,0.0369340032,298.1503300000,298.1649480000,298.1588130000,298.1561580000,298.1547850000,298.1525270000,298.1511840000,298.1500240000,298.1509700000,0.1749269520,298.2145080000,298.1832890000,298.1649480000,298.2832950000
0.2800000010,298.1503600000,298.2028200000,298.2483830000,298.3210750000,298.3280640000,298.1684570000,298.1499940000,0.5310690400,0.2711275220,298.1553650000,0.2165925350,298.1536560000,0.2165925350,298.1536560000,0.1275140490,298.1518250000,0.0368764997,298.1503910000,298.1663510000,298.1596980000,298.1568600000,298.1553650000,298.1528930000,298.1513980000,298.1500240000,298.1511540000,0.1748039130,298.2196350000,298.1861270000,298.1663510000,298.2933650000
0.2899999920,298.1503910000,298.2067570000,298.2556150000,298.3335570000,298.3410030000,298.1698000000,298.1499940000,0.5310690400,0.2711288630,298.1559750000,0.2165950690,298.1541140000,0.2165950690,298.1541140000,0.1275126930,298.1520390000,0.0368258543,298.1504520000,298.1678160000,298.1606450000,298.1575930000,298.1559750000,298.1532900000,298.1516420000,298.1500240000,298.1513670000,0.1747235660,298.2249150000,298.1890870000,298.1678160000,298.3038020000
0.3000000120,298.1504210000,298.2108150000,298.2631230000,298.3464660000,298.3543700000,298.1712040000,298.1499940000,0.5310690400,0.2711296080,298.1566160000,0.2165969010,298.1545720000,0.2165969010,298.1545720000,0.1275118440,298.1522830000,0.0367806293,298.1504820000,298.1693730000,298.1616210000,298.1583250000,298.1566160000,298.1536870000,298.1518860000,298.1500240000,298.1516110000,0.1746719330,298.2303770000,298.1921690000,298.1693730000,298.3145750000
